Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
52,52.000,1.500,28.100,0.452
53,53.000,2.000,29.200,0.453
54,54.000,2.500,30.300,0.454
55,55.000,3.000,20.400,0.455
56,56.000,0.000,21.000,0.456
57,57.000,0.500,22.100,0.457
58,58.000,1.000,23.200,0.458
59,59.000,1.500,24.300,0.459
60,60.000,2.000,25.400,0.460
61,61.000,2.500,26.000,0.461
62,62.000,3.000,27.100,0.462
63,63.000,0.000,28.200,0.463
64,64.000,0.500,29.300,0.464
65,65.000,1.000,30.400,0.465
66,66.000,1.500,20.000,0.466
67,67.000,2.000,21.100,0.467
68,68.000,2.500,22.200,0.468
69,69.000,3.000,23.300,0.469
70,70.000,0.000,24.400,0.470
71,71.000,0.500,25.000,0.471
72,72.000,1.000,26.100,0.472
73,73.000,1.500,27.200,0.473
74,74.000,2.000,28.300,0.474
75,75.000,2.500,29.400,0.475
76,76.000,3.000,30.000,0.476
77,77.000,0.000,20.100,0.477
78,78.000,0.500,21.200,0.478
79,79.000,1.000,22.300,0.479
80,80.000,1.500,23.400,0.480
1,1.000,0.500,21.000,0.481
2,2.000,1.000,22.100,0.482
3,3.000,1.500,23.200,0.483
4,4.000,2.000,24.300,0.484
5,5.000,2.500,25.400,0.485
6,6.000,3.000,26.000,0.486
7,7.000,0.000,27.100,0.487
8,8.000,0.500,28.200,0.488
9,9.000,1.000,29.300,0.489
10,10.000,1.500,30.400,0.490
11,11.000,2.000,20.000,0.491
12,12.000,2.500,21.100,0.492
13,13.000,3.000,22.200,0.493
14,14.000,0.000,23.300,0.494
15,15.000,0.500,24.400,0.495
16,16.000,1.000,25.000,0.496
17,17.000,1.500,26.100,0.497
18,18.000,2.000,27.200,0.498
19,19.000,2.500,28.300,0.499
20,20.000,3.000,29.400,0.500
21,21.000,0.000,30.000,0.501
22,22.000,0.500,20.100,0.502
23,23.000,1.000,21.200,0.503
24,24.000,1.500,22.300,0.504
25,25.000,2.000,23.400,0.505
26,26.000,2.500,24.000,0.506
27,27.000,3.000,25.100,0.507
28,28.000,0.000,26.200,0.508
29,29.000,0.500,27.300,0.509
30,30.000,1.000,28.400,0.510
31,31.000,1.500,29.000,0.511
32,32.000,2.000,30.100,0.512
33,33.000,2.500,20.200,0.513
34,34.000,3.000,21.300,0.514
35,35.000,0.000,22.400,0.515
36,36.000,0.500,23.000,0.516
37,37.000,1.000,24.100,0.517
38,38.000,1.500,25.200,0.518
39,39.000,2.000,26.300,0.519
40,40.000,2.500,27.400,0.520
41,41.000,3.000,28.000,0.521
42,42.000,0.000,29.100,0.522
43,43.000,0.500,30.200,0.523
44,44.000,1.000,20.300,0.524
45,45.000,1.500,21.400,0.525
46,46.000,2.000,22.000,0.526
47,47.000,2.500,23.100,0.527
48,48.000,3.000,24.200,0.528
49,49.000,0.000,25.300,0.529
50,50.000,0.500,26.400,0.530
51,51.000,1.000,27.000,0.531
52,52.000,1.500,28.100,0.532
53,53.000,2.000,29.200,0.533
54,54.000,2.500,30.300,0.534
55,55.000,3.000,20.400,0.535
56,56.000,0.000,21.000,0.536
57,57.000,0.500,22.100,0.537
58,58.000,1.000,23.200,0.538
59,59.000,1.500,24.300,0.539
60,60.000,2.000,25.400,0.540
61,61.000,2.500,26.000,0.541
62,62.000,3.000,27.100,0.542
63,63.000,0.000,28.200,0.543
64,64.000,0.500,29.300,0.544
65,65.000,1.000,30.400,0.545
66,66.000,1.500,20.000,0.546
67,67.000,2.000,21.100,0.547
68,68.000,2.500,22.200,0.548
69,69.000,3.000,23.300,0.549
70,70.000,0.000,24.400,0.550
71,71.000,0.500,25.000,0.551
72,72.000,1.000,26.100,0.552
73,73.000,1.500,27.200,0.553
74,74.000,2.000,28.300,0.554
75,75.000,2.500,29.400,0.555
76,76.000,3.000,30.000,0.556
77,77.000,0.000,20.100,0.557
78,78.000,0.500,21.200,0.558
79,79.000,1.000,22.300,0.559
80,80.000,1.500,23.400,0.560
1,1.000,0.500,21.000,0.561
2,2.000,1.000,22.100,0.562
3,3.000,1.500,23.200,0.563
4,4.000,2.000,24.300,0.564
5,5.000,2.500,25.400,0.565
6,6.000,3.000,26.000,0.566
7,7.000,0.000,27.100,0.567
8,8.000,0.500,28.200,0.568
9,9.000,1.000,29.300,0.569
10,10.000,1.500,30.400,0.570
11,11.000,2.000,20.000,0.571
12,12.000,2.500,21.100,0.572
13,13.000,3.000,22.200,0.573
14,14.000,0.000,23.300,0.574
15,15.000,0.500,24.400,0.575
16,16.000,1.000,25.000,0.576
17,17.000,1.500,26.100,0.577
18,18.000,2.000,27.200,0.578
19,19.000,2.500,28.300,0.579
20,20.000,3.000,29.400,0.580
21,21.000,0.000,30.000,0.581
22,22.000,0.500,20.100,0.582
23,23.000,1.000,21.200,0.583
24,24.000,1.500,22.300,0.584
25,25.000,2.000,23.400,0.585
26,26.000,2.500,24.000,0.586
27,27.000,3.000,25.100,0.587
28,28.000,0.000,26.200,0.588
29,29.000,0.500,27.300,0.589
30,30.000,1.000,28.400,0.590
31,31.000,1.500,29.000,0.591
32,32.000,2.000,30.100,0.592
33,33.000,2.500,20.200,0.593
34,34.000,3.000,21.300,0.594
35,35.000,0.000,22.400,0.595
36,36.000,0.500,23.000,0.596
37,37.000,1.000,24.100,0.597
38,38.000,1.500,25.200,0.598
39,39.000,2.000,26.300,0.599
40,40.000,2.500,27.400,0.600
41,41.000,3.000,28.000,0.601
42,42.000,0.000,29.100,0.602
43,43.000,0.500,30.200,0.603
44,44.000,1.000,20.300,0.604
45,45.000,1.500,21.400,0.605
46,46.000,2.000,22.000,0.606
47,47.000,2.500,23.100,0.607
48,48.000,3.000,24.200,0.608
49,49.000,0.000,25.300,0.609
50,50.000,0.500,26.400,0.610
51,51.000,1.000,27.000,0.611
52,52.000,1.500,28.100,0.612
53,53.000,2.000,29.200,0.613
54,54.000,2.500,30.300,0.614
55,55.000,3.000,20.400,0.615
56,56.000,0.000,21.000,0.616
57,57.000,0.500,22.100,0.617
58,58.000,1.000,23.200,0.618
59,59.000,1.500,24.300,0.619
60,60.000,2.000,25.400,0.620
61,61.000,2.500,26.000,0.621
62,62.000,3.000,27.100,0.622
63,63.000,0.000,28.200,0.623
64,64.000,0.500,29.300,0.624
65,65.000,1.000,30.400,0.625
66,66.000,1.500,20.000,0.626
67,67.000,2.000,21.100,0.627
68,68.000,2.500,22.200,0.628
69,69.000,3.000,23.300,0.629
70,70.000,0.000,24.400,0.630
71,71.000,0.500,25.000,0.631
72,72.000,1.000,26.100,0.632
73,73.000,1.500,27.200,0.633
74,74.000,2.000,28.300,0.634
75,75.000,2.500,29.400,0.635
76,76.000,3.000,30.000,0.636
77,77.000,0.000,20.100,0.637
78,78.000,0.500,21.200,0.638
79,79.000,1.000,22.300,0.639
80,80.000,1.500,23.400,0.640
1,1.000,0.500,21.000,0.641
2,2.000,1.000,22.100,0.642
3,3.000,1.500,23.200,0.643
4,4.000,2.000,24.300,0.644
5,5.000,2.500,25.400,0.645
6,6.000,3.000,26.000,0.646
7,7.000,0.000,27.100,0.647
8,8.000,0.500,28.200,0.648
9,9.000,1.000,29.300,0.649
10,10.000,1.500,30.400,0.650
11,11.000,2.000,20.000,0.651
12,12.000,2.500,21.100,0.652
13,13.000,3.000,22.200,0.653
14,14.000,0.000,23.300,0.654
15,15.000,0.500,24.400,0.655
16,16.000,1.000,25.000,0.656
17,17.000,1.500,26.100,0.657
18,18.000,2.000,27.200,0.658
19,19.000,2.500,28.300,0.659
20,20.000,3.000,29.400,0.660
21,21.000,0.000,30.000,0.661
22,22.000,0.500,20.100,0.662
23,23.000,1.000,21.200,0.663
24,24.000,1.500,22.300,0.664
25,25.000,2.000,23.400,0.665
26,26.000,2.500,24.000,0.666
27,27.000,3.000,25.100,0.667
28,28.000,0.000,26.200,0.668
29,29.000,0.500,27.300,0.669
30,30.000,1.000,28.400,0.670
31,31.000,1.500,29.000,0.671
32,32.000,2.000,30.100,0.672
33,33.000,2.500,20.200,0.673
34,34.000,3.000,21.300,0.674
35,35.000,0.000,22.400,0.675
36,36.000,0.500,23.000,0.676
37,37.000,1.000,24.100,0.677
38,38.000,1.500,25.200,0.678
39,39.000,2.000,26.300,0.679
40,40.000,2.500,27.400,0.680
41,41.000,3.000,28.000,0.681
42,42.000,0.000,29.100,0.682
43,43.000,0.500,30.200,0.683
44,44.000,1.000,20.300,0.684
45,45.000,1.500,21.400,0.685
46,46.000,2.000,22.000,0.686
47,47.000,2.500,23.100,0.687
48,48.000,3.000,24.200,0.688
49,49.000,0.000,25.300,0.689
50,50.000,0.500,26.400,0.690
51,51.000,1.000,27.000,0.691
52,52.000,1.500,28.100,0.692
53,53.000,2.000,29.200,0.693
54,54.000,2.500,30.300,0.694
55,55.000,3.000,20.400,0.695
56,56.000,0.000,21.000,0.696
57,57.000,0.500,22.100,0.697
58,58.000,1.000,23.200,0.698
59,59.000,1.500,24.300,0.699
60,60.000,2.000,25.400,0.700
61,61.000,2.500,26.000,0.701
62,62.000,3.000,27.100,0.702
63,63.000,0.000,28.200,0.703
64,64.000,0.500,29.300,0.704
65,65.000,1.000,30.400,0.705
66,66.000,1.500,20.000,0.706
67,67.000,2.000,21.100,0.707
68,68.000,2.500,22.200,0.708
69,69.000,3.000,23.300,0.709
70,70.000,0.000,24.400,0.710
71,71.000,0.500,25.000,0.711
72,72.000,1.000,26.100,0.712
73,73.000,1.500,27.200,0.713
74,74.000,2.000,28.300,0.714
75,75.000,2.500,29.400,0.715
76,76.000,3.000,30.000,0.716
77,77.000,0.000,20.100,0.717
78,78.000,0.500,21.200,0.718
79,79.000,1.000,22.300,0.719
80,80.000,1.500,23.400,0.720
1,1.000,0.500,21.000,0.721
2,2.000,1.000,22.100,0.722
3,3.000,1.500,23.200,0.723
4,4.000,2.000,24.300,0.724
5,5.000,2.500,25.400,0.725
6,6.000,3.000,26.000,0.726
7,7.000,0.000,27.100,0.727
8,8.000,0.500,28.200,0.728
9,9.000,1.000,29.300,0.729
10,10.000,1.500,30.400,0.730
11,11.000,2.000,20.000,0.731
12,12.000,2.500,21.100,0.732
13,13.000,3.000,22.200,0.733
14,14.000,0.000,23.300,0.734
15,15.000,0.500,24.400,0.735
16,16.000,1.000,25.000,0.736
17,17.000,1.500,26.100,0.737
18,18.000,2.000,27.200,0.738
19,19.000,2.500,28.300,0.739
20,20.000,3.000,29.400,0.740
21,21.000,0.000,30.000,0.741
22,22.000,0.500,20.100,0.742
23,23.000,1.000,21.200,0.743
24,24.000,1.500,22.300,0.744
25,25.000,2.000,23.400,0.745
26,26.000,2.500,24.000,0.746
27,27.000,3.000,25.100,0.747
28,28.000,0.000,26.200,0.748
29,29.000,0.500,27.300,0.749
30,30.000,1.000,28.400,0.750
31,31.000,1.500,29.000,0.751
32,32.000,2.000,30.100,0.752
33,33.000,2.500,20.200,0.753
34,34.000,3.000,21.300,0.754
35,35.000,0.000,22.400,0.755
36,36.000,0.500,23.000,0.756
37,37.000,1.000,24.100,0.757
38,38.000,1.500,25.200,0.758
39,39.000,2.000,26.300,0.759
40,40.000,2.500,27.400,0.760
41,41.000,3.000,28.000,0.761
42,42.000,0.000,29.100,0.762
43,43.000,0.500,30.200,0.763
44,44.000,1.000,20.300,0.764
45,45.000,1.500,21.400,0.765
46,46.000,2.000,22.000,0.766
47,47.000,2.500,23.100,0.767
48,48.000,3.000,24.200,0.768
49,49.000,0.000,25.300,0.769
50,50.000,0.500,26.400,0.770
51,51.000,1.000,27.000,0.771
52,52.000,1.500,28.100,0.772
