Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
11,11.021,2.052,20.000,0.768600
13,13.025,3.065,22.190,0.769400
13,13.021,3.078,22.280,0.781200
15,15.025,0.591,24.470,0.782000
15,15.021,0.604,24.560,0.793800
9,9.025,1.117,29.750,0.794600
9,9.021,1.130,29.840,0.806400
11,11.025,2.000,21.030,0.807200
11,11.021,2.013,21.120,0.819000
13,13.025,3.026,23.310,0.819800
13,13.021,3.039,23.400,0.831600
15,15.025,0.552,25.590,0.832400
15,15.021,0.565,25.680,0.844200
9,9.025,1.078,29.050,0.845000
9,9.021,1.091,29.140,0.856800
11,11.025,2.104,20.330,0.857600
11,11.021,2.117,20.420,0.869400
13,13.025,3.130,22.610,0.870200
13,13.021,3.000,22.700,0.882000
15,15.025,0.513,24.890,0.882800
15,15.021,0.526,24.980,0.894600
9,9.025,1.039,30.170,0.895400
9,9.021,1.052,30.260,0.907200
11,11.025,2.065,21.450,0.908000
11,11.021,2.078,21.540,0.919800
13,13.025,3.091,23.730,0.920600
13,13.021,3.104,22.000,0.932400
15,15.025,0.617,24.190,0.933200
15,15.021,0.630,24.280,0.945000
9,9.025,1.000,29.470,0.945800
9,9.021,1.013,29.560,0.957600
11,11.025,2.026,20.750,0.958400
11,11.021,2.039,20.840,0.970200
13,13.025,3.052,23.030,0.971000
13,13.021,3.065,23.120,0.982800
15,15.025,0.578,25.310,0.983600
15,15.021,0.591,25.400,0.995400
9,9.025,1.104,30.590,0.996200
9,9.021,1.117,30.680,1.008000
11,11.025,2.130,20.050,1.008800
11,11.021,2.000,20.140,1.020600
13,13.025,3.013,22.330,1.021400
13,13.021,3.026,22.420,1.033200
15,15.025,0.539,24.610,1.034000
15,15.021,0.552,24.700,1.045800
9,9.025,1.065,29.890,1.046600
9,9.021,1.078,29.980,1.058400
11,11.025,2.091,21.170,1.059200
11,11.021,2.104,21.260,1.071000
13,13.025,3.117,23.450,1.071800
13,13.021,3.130,23.540,1.083600
15,15.025,0.500,25.730,1.084400
15,15.021,0.513,24.000,1.096200
9,9.025,1.026,29.190,1.097000
9,9.021,1.039,29.280,1.108800
11,11.025,2.052,20.470,1.109600
11,11.021,2.065,20.560,1.121400
13,13.025,3.078,22.750,1.122200
13,13.021,3.091,22.840,1.134000
15,15.025,0.604,25.030,1.134800
15,15.021,0.617,25.120,1.146600
9,9.025,1.130,30.310,1.147400
9,9.021,1.000,30.400,1.159200
11,11.025,2.013,21.590,1.160000
11,11.021,2.026,21.680,1.171800
13,13.025,3.039,22.050,1.172600
13,13.021,3.052,22.140,1.184400
15,15.025,0.565,24.330,1.185200
15,15.021,0.578,24.420,1.197000
9,9.025,1.091,29.610,1.197800
17,17.042,1.500,26.000,1.209600
19,19.046,2.513,28.190,1.210400
19,19.042,2.526,28.280,1.222200
21,21.046,0.039,30.470,1.223000
21,21.042,0.052,30.560,1.234800
23,23.046,1.065,21.750,1.235600
23,23.042,1.078,21.840,1.247400
17,17.046,1.591,27.030,1.248200
17,17.042,1.604,27.120,1.260000
19,19.046,2.617,29.310,1.260800
19,19.042,2.630,29.400,1.272600
21,21.046,0.000,31.590,1.273400
21,21.042,0.013,31.680,1.285200
23,23.046,1.026,21.050,1.286000
23,23.042,1.039,21.140,1.297800
17,17.046,1.552,26.330,1.298600
17,17.042,1.565,26.420,1.310400
19,19.046,2.578,28.610,1.311200
19,19.042,2.591,28.700,1.323000
21,21.046,0.104,30.890,1.323800
21,21.042,0.117,30.980,1.335600
23,23.046,1.130,22.170,1.336400
23,23.042,1.000,22.260,1.348200
17,17.046,1.513,27.450,1.349000
17,17.042,1.526,27.540,1.360800
19,19.046,2.539,29.730,1.361600
19,19.042,2.552,28.000,1.373400
21,21.046,0.065,30.190,1.374200
21,21.042,0.078,30.280,1.386000
23,23.046,1.091,21.470,1.386800
23,23.042,1.104,21.560,1.398600
17,17.046,1.617,26.750,1.399400
17,17.042,1.630,26.840,1.411200
19,19.046,2.500,29.030,1.412000
19,19.042,2.513,29.120,1.423800
21,21.046,0.026,31.310,1.424600
21,21.042,0.039,31.400,1.436400
23,23.046,1.052,22.590,1.437200
23,23.042,1.065,22.680,1.449000
17,17.046,1.578,26.050,1.449800
17,17.042,1.591,26.140,1.461600
19,19.046,2.604,28.330,1.462400
19,19.042,2.617,28.420,1.474200
21,21.046,0.130,30.610,1.475000
21,21.042,0.000,30.700,1.486800
23,23.046,1.013,21.890,1.487600
23,23.042,1.026,21.980,1.499400
17,17.046,1.539,27.170,1.500200
17,17.042,1.552,27.260,1.512000
19,19.046,2.565,29.450,1.512800
19,19.042,2.578,29.540,1.524600
21,21.046,0.091,31.730,1.525400
21,21.042,0.104,30.000,1.537200
23,23.046,1.117,21.190,1.538000
23,23.042,1.130,21.280,1.549800
17,17.046,1.500,26.470,1.550600
17,17.042,1.513,26.560,1.562400
19,19.046,2.526,28.750,1.563200
19,19.042,2.539,28.840,1.575000
21,21.046,0.052,31.030,1.575800
21,21.042,0.065,31.120,1.587600
23,23.046,1.078,22.310,1.588400
23,23.042,1.091,22.400,1.600200
17,17.046,1.604,27.590,1.601000
17,17.042,1.617,27.680,1.612800
19,19.046,2.630,28.050,1.613600
19,19.042,2.500,28.140,1.625400
21,21.046,0.013,30.330,1.626200
21,21.042,0.026,30.420,1.638000
23,23.046,1.039,21.610,1.638800
23,23.042,1.052,21.700,1.650600
17,17.046,1.565,26.890,1.651400
17,17.042,1.578,26.980,1.663200
19,19.046,2.591,29.170,1.664000
19,19.042,2.604,29.260,1.675800
21,21.046,0.117,31.450,1.676600
21,21.042,0.130,31.540,1.688400
23,23.046,1.000,22.730,1.689200
23,23.042,1.013,21.000,1.701000
17,17.046,1.526,26.190,1.701800
17,17.042,1.539,26.280,1.713600
19,19.046,2.552,28.470,1.714400
19,19.042,2.565,28.560,1.726200
21,21.046,0.078,30.750,1.727000
21,21.042,0.091,30.840,1.738800
23,23.046,1.104,22.030,1.739600
23,23.042,1.117,22.120,1.751400
17,17.046,1.630,27.310,1.752200
17,17.042,1.500,27.400,1.764000
19,19.046,2.513,29.590,1.764800
19,19.042,2.526,29.680,1.776600
21,21.046,0.039,30.050,1.777400
21,21.042,0.052,30.140,1.789200
23,23.046,1.065,21.330,1.790000
23,23.042,1.078,21.420,1.801800
17,17.046,1.591,26.610,1.802600
1,1.063,0.500,21.000,1.814400
3,3.067,1.513,23.190,1.815200
3,3.063,1.526,23.280,1.827000
5,5.067,2.539,25.470,1.827800
5,5.063,2.552,25.560,1.839600
7,7.067,0.065,27.750,1.840400
7,7.063,0.078,27.840,1.852200
1,1.067,0.591,22.030,1.853000
1,1.063,0.604,22.120,1.864800
3,3.067,1.617,24.310,1.865600
3,3.063,1.630,24.400,1.877400
5,5.067,2.500,26.590,1.878200
5,5.063,2.513,26.680,1.890000
7,7.067,0.026,27.050,1.890800
7,7.063,0.039,27.140,1.902600
1,1.067,0.552,21.330,1.903400
1,1.063,0.565,21.420,1.915200
3,3.067,1.578,23.610,1.916000
3,3.063,1.591,23.700,1.927800
5,5.067,2.604,25.890,1.928600
5,5.063,2.617,25.980,1.940400
7,7.067,0.130,28.170,1.941200
7,7.063,0.000,28.260,1.953000
1,1.067,0.513,22.450,1.953800
1,1.063,0.526,22.540,1.965600
3,3.067,1.539,24.730,1.966400
3,3.063,1.552,23.000,1.978200
5,5.067,2.565,25.190,1.979000
5,5.063,2.578,25.280,1.990800
7,7.067,0.091,27.470,1.991600
7,7.063,0.104,27.560,2.003400
1,1.067,0.617,21.750,2.004200
1,1.063,0.630,21.840,2.016000
3,3.067,1.500,24.030,2.016800
3,3.063,1.513,24.120,2.028600
5,5.067,2.526,26.310,2.029400
5,5.063,2.539,26.400,2.041200
7,7.067,0.052,28.590,2.042000
7,7.063,0.065,28.680,2.053800
1,1.067,0.578,21.050,2.054600
1,1.063,0.591,21.140,2.066400
3,3.067,1.604,23.330,2.067200
3,3.063,1.617,23.420,2.079000
5,5.067,2.630,25.610,2.079800
5,5.063,2.500,25.700,2.091600
7,7.067,0.013,27.890,2.092400
7,7.063,0.026,27.980,2.104200
1,1.067,0.539,22.170,2.105000
1,1.063,0.552,22.260,2.116800
3,3.067,1.565,24.450,2.117600
3,3.063,1.578,24.540,2.129400
5,5.067,2.591,26.730,2.130200
5,5.063,2.604,25.000,2.142000
7,7.067,0.117,27.190,2.142800
7,7.063,0.130,27.280,2.154600
1,1.067,0.500,21.470,2.155400
1,1.063,0.513,21.560,2.167200
3,3.067,1.526,23.750,2.168000
3,3.063,1.539,23.840,2.179800
5,5.067,2.552,26.030,2.180600
5,5.063,2.565,26.120,2.192400
7,7.067,0.078,28.310,2.193200
7,7.063,0.091,28.400,2.205000
1,1.067,0.604,22.590,2.205800
1,1.063,0.617,22.680,2.217600
3,3.067,1.630,23.050,2.218400
3,3.063,1.500,23.140,2.230200
5,5.067,2.513,25.330,2.231000
5,5.063,2.526,25.420,2.242800
7,7.067,0.039,27.610,2.243600
7,7.063,0.052,27.700,2.255400
1,1.067,0.565,21.890,2.256200
1,1.063,0.578,21.980,2.268000
3,3.067,1.591,24.170,2.268800
3,3.063,1.604,24.260,2.280600
5,5.067,2.617,26.450,2.281400
5,5.063,2.630,26.540,2.293200
7,7.067,0.000,28.730,2.294000
7,7.063,0.013,27.000,2.305800
1,1.067,0.526,21.190,2.306600
1,1.063,0.539,21.280,2.318400
3,3.067,1.552,23.470,2.319200
3,3.063,1.565,23.560,2.331000
5,5.067,2.578,25.750,2.331800
5,5.063,2.591,25.840,2.343600
7,7.067,0.104,28.030,2.344400
7,7.063,0.117,28.120,2.356200
1,1.067,0.630,22.310,2.357000
1,1.063,0.500,22.400,2.368800
3,3.067,1.513,24.590,2.369600
3,3.063,1.526,24.680,2.381400
5,5.067,2.539,25.050,2.382200
5,5.063,2.552,25.140,2.394000
7,7.067,0.065,27.330,2.394800
7,7.063,0.078,27.420,2.406600
1,1.067,0.591,21.610,2.407400
9,9.084,1.000,29.000,2.419200
11,11.088,2.013,20.190,2.420000
11,11.084,2.026,20.280,2.431800
13,13.088,3.039,22.470,2.432600
13,13.084,3.052,22.560,2.444400
15,15.088,0.565,24.750,2.445200
15,15.084,0.578,24.840,2.457000
9,9.088,1.091,30.030,2.457800
9,9.084,1.104,30.120,2.469600
11,11.088,2.117,21.310,2.470400
11,11.084,2.130,21.400,2.482200
13,13.088,3.000,23.590,2.483000
13,13.084,3.013,23.680,2.494800
15,15.088,0.526,24.050,2.495600
15,15.084,0.539,24.140,2.507400
9,9.088,1.052,29.330,2.508200
9,9.084,1.065,29.420,2.520000
11,11.088,2.078,20.610,2.520800
11,11.084,2.091,20.700,2.532600
13,13.088,3.104,22.890,2.533400
13,13.084,3.117,22.980,2.545200
15,15.088,0.630,25.170,2.546000
15,15.084,0.500,25.260,2.557800
9,9.088,1.013,30.450,2.558600
9,9.084,1.026,30.540,2.570400
11,11.088,2.039,21.730,2.571200
11,11.084,2.052,20.000,2.583000
13,13.088,3.065,22.190,2.583800
13,13.084,3.078,22.280,2.595600
15,15.088,0.591,24.470,2.596400
15,15.084,0.604,24.560,2.608200
9,9.088,1.117,29.750,2.609000
9,9.084,1.130,29.840,2.620800
11,11.088,2.000,21.030,2.621600
11,11.084,2.013,21.120,2.633400
13,13.088,3.026,23.310,2.634200
13,13.084,3.039,23.400,2.646000
15,15.088,0.552,25.590,2.646800
15,15.084,0.565,25.680,2.658600
9,9.088,1.078,29.050,2.659400
9,9.084,1.091,29.140,2.671200
11,11.088,2.104,20.330,2.672000
11,11.084,2.117,20.420,2.683800
13,13.088,3.130,22.610,2.684600
13,13.084,3.000,22.700,2.696400
15,15.088,0.513,24.890,2.697200
15,15.084,0.526,24.980,2.709000
9,9.088,1.039,30.170,2.709800
9,9.084,1.052,30.260,2.721600
11,11.088,2.065,21.450,2.722400
11,11.084,2.078,21.540,2.734200
13,13.088,3.091,23.730,2.735000
13,13.084,3.104,22.000,2.746800
15,15.088,0.617,24.190,2.747600
15,15.084,0.630,24.280,2.759400
9,9.088,1.000,29.470,2.760200
9,9.084,1.013,29.560,2.772000
11,11.088,2.026,20.750,2.772800
11,11.084,2.039,20.840,2.784600
13,13.088,3.052,23.030,2.785400
13,13.084,3.065,23.120,2.797200
15,15.088,0.578,25.310,2.798000
15,15.084,0.591,25.400,2.809800
9,9.088,1.104,30.590,2.810600
9,9.084,1.117,30.680,2.822400
11,11.088,2.130,20.050,2.823200
11,11.084,2.000,20.140,2.835000
13,13.088,3.013,22.330,2.835800
13,13.084,3.026,22.420,2.847600
15,15.088,0.539,24.610,2.848400
15,15.084,0.552,24.700,2.860200
9,9.088,1.065,29.890,2.861000
9,9.084,1.078,29.980,2.872800
11,11.088,2.091,21.170,2.873600
11,11.084,2.104,21.260,2.885400
13,13.088,3.117,23.450,2.886200
13,13.084,3.130,23.540,2.898000
15,15.088,0.500,25.730,2.898800
15,15.084,0.513,24.000,2.910600
9,9.088,1.026,29.190,2.911400
9,9.084,1.039,29.280,2.923200
11,11.088,2.052,20.470,2.924000
11,11.084,2.065,20.560,2.935800
13,13.088,3.078,22.750,2.936600
13,13.084,3.091,22.840,2.948400
15,15.088,0.604,25.030,2.949200
15,15.084,0.617,25.120,2.961000
9,9.088,1.130,30.310,2.961800
9,9.084,1.000,30.400,2.973600
11,11.088,2.013,21.590,2.974400
11,11.084,2.026,21.680,2.986200
13,13.088,3.039,22.050,2.987000
13,13.084,3.052,22.140,2.998800
15,15.088,0.565,24.330,2.999600
15,15.084,0.578,24.420,3.011400
9,9.088,1.091,29.610,3.012200
17,17.105,1.500,26.000,3.024000
19,19.109,2.513,28.190,3.024800
19,19.105,2.526,28.280,3.036600
21,21.109,0.039,30.470,3.037400
21,21.105,0.052,30.560,3.049200
23,23.109,1.065,21.750,3.050000
23,23.105,1.078,21.840,3.061800
17,17.109,1.591,27.030,3.062600
17,17.105,1.604,27.120,3.074400
19,19.109,2.617,29.310,3.075200
19,19.105,2.630,29.400,3.087000
21,21.109,0.000,31.590,3.087800
21,21.105,0.013,31.680,3.099600
23,23.109,1.026,21.050,3.100400
23,23.105,1.039,21.140,3.112200
17,17.109,1.552,26.330,3.113000
17,17.105,1.565,26.420,3.124800
19,19.109,2.578,28.610,3.125600
19,19.105,2.591,28.700,3.137400
21,21.109,0.104,30.890,3.138200
21,21.105,0.117,30.980,3.150000
23,23.109,1.130,22.170,3.150800
23,23.105,1.000,22.260,3.162600
17,17.109,1.513,27.450,3.163400
17,17.105,1.526,27.540,3.175200
19,19.109,2.539,29.730,3.176000
19,19.105,2.552,28.000,3.187800
21,21.109,0.065,30.190,3.188600
21,21.105,0.078,30.280,3.200400
23,23.109,1.091,21.470,3.201200
23,23.105,1.104,21.560,3.213000
17,17.109,1.617,26.750,3.213800
17,17.105,1.630,26.840,3.225600
19,19.109,2.500,29.030,3.226400
19,19.105,2.513,29.120,3.238200
21,21.109,0.026,31.310,3.239000
21,21.105,0.039,31.400,3.250800
23,23.109,1.052,22.590,3.251600
23,23.105,1.065,22.680,3.263400
17,17.109,1.578,26.050,3.264200
17,17.105,1.591,26.140,3.276000
19,19.109,2.604,28.330,3.276800
19,19.105,2.617,28.420,3.288600
21,21.109,0.130,30.610,3.289400
21,21.105,0.000,30.700,3.301200
23,23.109,1.013,21.890,3.302000
23,23.105,1.026,21.980,3.313800
17,17.109,1.539,27.170,3.314600
17,17.105,1.552,27.260,3.326400
19,19.109,2.565,29.450,3.327200
19,19.105,2.578,29.540,3.339000
21,21.109,0.091,31.730,3.339800
21,21.105,0.104,30.000,3.351600
23,23.109,1.117,21.190,3.352400
23,23.105,1.130,21.280,3.364200
17,17.109,1.500,26.470,3.365000
17,17.105,1.513,26.560,3.376800
19,19.109,2.526,28.750,3.377600
19,19.105,2.539,28.840,3.389400
21,21.109,0.052,31.030,3.390200
21,21.105,0.065,31.120,3.402000
23,23.109,1.078,22.310,3.402800
23,23.105,1.091,22.400,3.414600
17,17.109,1.604,27.590,3.415400
17,17.105,1.617,27.680,3.427200
19,19.109,2.630,28.050,3.428000
19,19.105,2.500,28.140,3.439800
21,21.109,0.013,30.330,3.440600
21,21.105,0.026,30.420,3.452400
23,23.109,1.039,21.610,3.453200
23,23.105,1.052,21.700,3.465000
17,17.109,1.565,26.890,3.465800
17,17.105,1.578,26.980,3.477600
19,19.109,2.591,29.170,3.478400
19,19.105,2.604,29.260,3.490200
21,21.109,0.117,31.450,3.491000
21,21.105,0.130,31.540,3.502800
23,23.109,1.000,22.730,3.503600
23,23.105,1.013,21.000,3.515400
17,17.109,1.526,26.190,3.516200
17,17.105,1.539,26.280,3.528000
19,19.109,2.552,28.470,3.528800
19,19.105,2.565,28.560,3.540600
21,21.109,0.078,30.750,3.541400
21,21.105,0.091,30.840,3.553200
23,23.109,1.104,22.030,3.554000
23,23.105,1.117,22.120,3.565800
17,17.109,1.630,27.310,3.566600
17,17.105,1.500,27.400,3.578400
19,19.109,2.513,29.590,3.579200
19,19.105,2.526,29.680,3.591000
21,21.109,0.039,30.050,3.591800
21,21.105,0.052,30.140,3.603600
23,23.109,1.065,21.330,3.604400
23,23.105,1.078,21.420,3.616200
17,17.109,1.591,26.610,3.617000
1,1.126,0.500,21.000,3.628800
3,3.130,1.513,23.190,3.629600
3,3.126,1.526,23.280,3.641400
5,5.130,2.539,25.470,3.642200
5,5.126,2.552,25.560,3.654000
7,7.130,0.065,27.750,3.654800
7,7.126,0.078,27.840,3.666600
1,1.130,0.591,22.030,3.667400
1,1.126,0.604,22.120,3.679200
3,3.130,1.617,24.310,3.680000
3,3.126,1.630,24.400,3.691800
5,5.130,2.500,26.590,3.692600
5,5.126,2.513,26.680,3.704400
7,7.130,0.026,27.050,3.705200
7,7.126,0.039,27.140,3.717000
1,1.130,0.552,21.330,3.717800
1,1.126,0.565,21.420,3.729600
3,3.130,1.578,23.610,3.730400
3,3.126,1.591,23.700,3.742200
5,5.130,2.604,25.890,3.743000
5,5.126,2.617,25.980,3.754800
7,7.130,0.130,28.170,3.755600
7,7.126,0.000,28.260,3.767400
1,1.130,0.513,22.450,3.768200
1,1.126,0.526,22.540,3.780000
3,3.130,1.539,24.730,3.780800
3,3.126,1.552,23.000,3.792600
5,5.130,2.565,25.190,3.793400
5,5.126,2.578,25.280,3.805200
7,7.130,0.091,27.470,3.806000
7,7.126,0.104,27.560,3.817800
1,1.130,0.617,21.750,3.818600
1,1.126,0.630,21.840,3.830400
3,3.130,1.500,24.030,3.831200
3,3.126,1.513,24.120,3.843000
5,5.130,2.526,26.310,3.843800
5,5.126,2.539,26.400,3.855600
7,7.130,0.052,28.590,3.856400
7,7.126,0.065,28.680,3.868200
1,1.130,0.578,21.050,3.869000
1,1.126,0.591,21.140,3.880800
3,3.130,1.604,23.330,3.881600
3,3.126,1.617,23.420,3.893400
5,5.130,2.630,25.610,3.894200
5,5.126,2.500,25.700,3.906000
7,7.130,0.013,27.890,3.906800
7,7.126,0.026,27.980,3.918600
1,1.130,0.539,22.170,3.919400
1,1.126,0.552,22.260,3.931200
3,3.130,1.565,24.450,3.932000
3,3.126,1.578,24.540,3.943800
5,5.130,2.591,26.730,3.944600
5,5.126,2.604,25.000,3.956400
7,7.130,0.117,27.190,3.957200
7,7.126,0.130,27.280,3.969000
1,1.130,0.500,21.470,3.969800
1,1.126,0.513,21.560,3.981600
3,3.130,1.526,23.750,3.982400
3,3.126,1.539,23.840,3.994200
5,5.130,2.552,26.030,3.995000
5,5.126,2.565,26.120,4.006800
7,7.130,0.078,28.310,4.007600
7,7.126,0.091,28.400,4.019400
1,1.130,0.604,22.590,4.020200
1,1.126,0.617,22.680,4.032000
3,3.130,1.630,23.050,4.032800
3,3.126,1.500,23.140,4.044600
5,5.130,2.513,25.330,4.045400
5,5.126,2.526,25.420,4.057200
7,7.130,0.039,27.610,4.058000
7,7.126,0.052,27.700,4.069800
1,1.130,0.565,21.890,4.070600
1,1.126,0.578,21.980,4.082400
3,3.130,1.591,24.170,4.083200
3,3.126,1.604,24.260,4.095000
5,5.130,2.617,26.450,4.095800
5,5.126,2.630,26.540,4.107600
7,7.130,0.000,28.730,4.108400
7,7.126,0.013,27.000,4.120200
1,1.130,0.526,21.190,4.121000
1,1.126,0.539,21.280,4.132800
3,3.130,1.552,23.470,4.133600
3,3.126,1.565,23.560,4.145400
5,5.130,2.578,25.750,4.146200
5,5.126,2.591,25.840,4.158000
7,7.130,0.104,28.030,4.158800
7,7.126,0.117,28.120,4.170600
1,1.130,0.630,22.310,4.171400
1,1.126,0.500,22.400,4.183200
3,3.130,1.513,24.590,4.184000
3,3.126,1.526,24.680,4.195800
5,5.130,2.539,25.050,4.196600
5,5.126,2.552,25.140,4.208400
7,7.130,0.065,27.330,4.209200
7,7.126,0.078,27.420,4.221000
1,1.130,0.591,21.610,4.221800
9,9.147,1.000,29.000,4.233600
11,11.151,2.013,20.190,4.234400
11,11.147,2.026,20.280,4.246200
13,13.151,3.039,22.470,4.247000
13,13.147,3.052,22.560,4.258800
15,15.151,0.565,24.750,4.259600
15,15.147,0.578,24.840,4.271400
9,9.151,1.091,30.030,4.272200
9,9.147,1.104,30.120,4.284000
11,11.151,2.117,21.310,4.284800
11,11.147,2.130,21.400,4.296600
13,13.151,3.000,23.590,4.297400
13,13.147,3.013,23.680,4.309200
15,15.151,0.526,24.050,4.310000
15,15.147,0.539,24.140,4.321800
9,9.151,1.052,29.330,4.322600
9,9.147,1.065,29.420,4.334400
11,11.151,2.078,20.610,4.335200
11,11.147,2.091,20.700,4.347000
13,13.151,3.104,22.890,4.347800
13,13.147,3.117,22.980,4.359600
15,15.151,0.630,25.170,4.360400
15,15.147,0.500,25.260,4.372200
9,9.151,1.013,30.450,4.373000
9,9.147,1.026,30.540,4.384800
11,11.151,2.039,21.730,4.385600
11,11.147,2.052,20.000,4.397400
13,13.151,3.065,22.190,4.398200
13,13.147,3.078,22.280,4.410000
15,15.151,0.591,24.470,4.410800
15,15.147,0.604,24.560,4.422600
9,9.151,1.117,29.750,4.423400
9,9.147,1.130,29.840,4.435200
11,11.151,2.000,21.030,4.436000
11,11.147,2.013,21.120,4.447800
13,13.151,3.026,23.310,4.448600
13,13.147,3.039,23.400,4.460400
15,15.151,0.552,25.590,4.461200
15,15.147,0.565,25.680,4.473000
9,9.151,1.078,29.050,4.473800
9,9.147,1.091,29.140,4.485600
11,11.151,2.104,20.330,4.486400
11,11.147,2.117,20.420,4.498200
13,13.151,3.130,22.610,4.499000
13,13.147,3.000,22.700,4.510800
15,15.151,0.513,24.890,4.511600
15,15.147,0.526,24.980,4.523400
9,9.151,1.039,30.170,4.524200
9,9.147,1.052,30.260,4.536000
11,11.151,2.065,21.450,4.536800
11,11.147,2.078,21.540,4.548600
13,13.151,3.091,23.730,4.549400
13,13.147,3.104,22.000,4.561200
15,15.151,0.617,24.190,4.562000
15,15.147,0.630,24.280,4.573800
9,9.151,1.000,29.470,4.574600
9,9.147,1.013,29.560,4.586400
11,11.151,2.026,20.750,4.587200
11,11.147,2.039,20.840,4.599000
