Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
2,2.000,1.000,22.100,0.452
3,3.000,1.500,23.200,0.453
4,4.000,2.000,24.300,0.454
5,5.000,2.500,25.400,0.455
6,6.000,3.000,26.000,0.456
7,7.000,0.000,27.100,0.457
8,8.000,0.500,28.200,0.458
9,9.000,1.000,29.300,0.459
10,10.000,1.500,30.400,0.460
11,11.000,2.000,20.000,0.461
12,12.000,2.500,21.100,0.462
13,13.000,3.000,22.200,0.463
14,14.000,0.000,23.300,0.464
15,15.000,0.500,24.400,0.465
16,16.000,1.000,25.000,0.466
17,17.000,1.500,26.100,0.467
18,18.000,2.000,27.200,0.468
19,19.000,2.500,28.300,0.469
20,20.000,3.000,29.400,0.470
21,21.000,0.000,30.000,0.471
22,22.000,0.500,20.100,0.472
23,23.000,1.000,21.200,0.473
24,24.000,1.500,22.300,0.474
25,25.000,2.000,23.400,0.475
26,26.000,2.500,24.000,0.476
27,27.000,3.000,25.100,0.477
28,28.000,0.000,26.200,0.478
29,29.000,0.500,27.300,0.479
30,30.000,1.000,28.400,0.480
31,31.000,1.500,29.000,0.481
32,32.000,2.000,30.100,0.482
33,33.000,2.500,20.200,0.483
34,34.000,3.000,21.300,0.484
35,35.000,0.000,22.400,0.485
36,36.000,0.500,23.000,0.486
37,37.000,1.000,24.100,0.487
38,38.000,1.500,25.200,0.488
39,39.000,2.000,26.300,0.489
40,40.000,2.500,27.400,0.490
41,41.000,3.000,28.000,0.491
42,42.000,0.000,29.100,0.492
43,43.000,0.500,30.200,0.493
44,44.000,1.000,20.300,0.494
45,45.000,1.500,21.400,0.495
46,46.000,2.000,22.000,0.496
47,47.000,2.500,23.100,0.497
48,48.000,3.000,24.200,0.498
49,49.000,0.000,25.300,0.499
50,50.000,0.500,26.400,0.500
