Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
3,3.000,1.604,24.260,0.074000
4,4.000,2.117,25.400,0.075000
5,5.000,2.630,26.540,0.076000
6,6.000,3.000,27.680,0.077000
7,7.000,0.013,27.000,0.078000
8,8.000,0.526,28.140,0.079000
9,9.000,1.039,29.280,0.080000
10,10.000,1.552,30.420,0.081000
11,11.000,2.065,20.560,0.082000
12,12.000,2.578,21.700,0.083000
13,13.000,3.091,22.840,0.084000
14,14.000,0.104,23.980,0.085000
15,15.000,0.617,25.120,0.086000
16,16.000,1.130,26.260,0.087000
17,17.000,1.500,27.400,0.088000
18,18.000,2.013,28.540,0.089000
19,19.000,2.526,29.680,0.090000
20,20.000,3.039,29.000,0.091000
21,21.000,0.052,30.140,0.092000
22,22.000,0.565,20.280,0.093000
23,23.000,1.078,21.420,0.094000
24,24.000,1.591,22.560,0.095000
1,1.000,0.604,21.700,0.096000
2,2.000,1.117,22.840,0.097000
3,3.000,1.630,23.980,0.098000
4,4.000,2.000,25.120,0.099000
5,5.000,2.513,26.260,0.100000
6,6.000,3.026,27.400,0.101000
7,7.000,0.039,28.540,0.102000
8,8.000,0.552,29.680,0.103000
9,9.000,1.065,29.000,0.104000
10,10.000,1.578,30.140,0.105000
11,11.000,2.091,20.280,0.106000
12,12.000,2.604,21.420,0.107000
13,13.000,3.117,22.560,0.108000
14,14.000,0.130,23.700,0.109000
15,15.000,0.500,24.840,0.110000
16,16.000,1.013,25.980,0.111000
17,17.000,1.526,27.120,0.112000
18,18.000,2.039,28.260,0.113000
19,19.000,2.552,29.400,0.114000
20,20.000,3.065,30.540,0.115000
21,21.000,0.078,31.680,0.116000
22,22.000,0.591,20.000,0.117000
23,23.000,1.104,21.140,0.118000
24,24.000,1.617,22.280,0.119000
1,1.000,0.630,21.420,0.120000
2,2.000,1.000,22.560,0.121000
3,3.000,1.513,23.700,0.122000
4,4.000,2.026,24.840,0.123000
5,5.000,2.539,25.980,0.124000
6,6.000,3.052,27.120,0.125000
7,7.000,0.065,28.260,0.126000
8,8.000,0.578,29.400,0.127000
9,9.000,1.091,30.540,0.128000
10,10.000,1.604,31.680,0.129000
11,11.000,2.117,20.000,0.130000
12,12.000,2.630,21.140,0.131000
13,13.000,3.000,22.280,0.132000
14,14.000,0.013,23.420,0.133000
15,15.000,0.526,24.560,0.134000
16,16.000,1.039,25.700,0.135000
17,17.000,1.552,26.840,0.136000
18,18.000,2.065,27.980,0.137000
19,19.000,2.578,29.120,0.138000
20,20.000,3.091,30.260,0.139000
21,21.000,0.104,31.400,0.140000
22,22.000,0.617,21.540,0.141000
23,23.000,1.130,22.680,0.142000
24,24.000,1.500,22.000,0.143000
1,1.000,0.513,21.140,0.144000
2,2.000,1.026,22.280,0.145000
3,3.000,1.539,23.420,0.146000
4,4.000,2.052,24.560,0.147000
5,5.000,2.565,25.700,0.148000
6,6.000,3.078,26.840,0.149000
7,7.000,0.091,27.980,0.150000
8,8.000,0.604,29.120,0.151000
9,9.000,1.117,30.260,0.152000
10,10.000,1.630,31.400,0.153000
11,11.000,2.000,21.540,0.154000
12,12.000,2.513,22.680,0.155000
13,13.000,3.026,22.000,0.156000
14,14.000,0.039,23.140,0.157000
15,15.000,0.552,24.280,0.158000
16,16.000,1.065,25.420,0.159000
17,17.000,1.578,26.560,0.160000
18,18.000,2.091,27.700,0.161000
19,19.000,2.604,28.840,0.162000
20,20.000,3.117,29.980,0.163000
21,21.000,0.130,31.120,0.164000
22,22.000,0.500,21.260,0.165000
23,23.000,1.013,22.400,0.166000
24,24.000,1.526,23.540,0.167000
1,1.000,0.539,22.680,0.168000
2,2.000,1.052,22.000,0.169000
3,3.000,1.565,23.140,0.170000
4,4.000,2.078,24.280,0.171000
5,5.000,2.591,25.420,0.172000
6,6.000,3.104,26.560,0.173000
7,7.000,0.117,27.700,0.174000
8,8.000,0.630,28.840,0.175000
9,9.000,1.000,29.980,0.176000
10,10.000,1.513,31.120,0.177000
11,11.000,2.026,21.260,0.178000
12,12.000,2.539,22.400,0.179000
13,13.000,3.052,23.540,0.180000
14,14.000,0.065,24.680,0.181000
15,15.000,0.578,24.000,0.182000
16,16.000,1.091,25.140,0.183000
17,17.000,1.604,26.280,0.184000
18,18.000,2.117,27.420,0.185000
19,19.000,2.630,28.560,0.186000
20,20.000,3.000,29.700,0.187000
21,21.000,0.013,30.840,0.188000
22,22.000,0.526,20.980,0.189000
23,23.000,1.039,22.120,0.190000
24,24.000,1.552,23.260,0.191000
1,1.000,0.565,22.400,0.192000
2,2.000,1.078,23.540,0.193000
3,3.000,1.591,24.680,0.194000
4,4.000,2.104,24.000,0.195000
5,5.000,2.617,25.140,0.196000
6,6.000,3.130,26.280,0.197000
7,7.000,0.000,27.420,0.198000
8,8.000,0.513,28.560,0.199000
9,9.000,1.026,29.700,0.200000
10,10.000,1.539,30.840,0.201000
11,11.000,2.052,20.980,0.202000
12,12.000,2.565,22.120,0.203000
13,13.000,3.078,23.260,0.204000
14,14.000,0.091,24.400,0.205000
15,15.000,0.604,25.540,0.206000
16,16.000,1.117,26.680,0.207000
17,17.000,1.630,26.000,0.208000
18,18.000,2.000,27.140,0.209000
19,19.000,2.513,28.280,0.210000
20,20.000,3.026,29.420,0.211000
21,21.000,0.039,30.560,0.212000
22,22.000,0.552,20.700,0.213000
23,23.000,1.065,21.840,0.214000
24,24.000,1.578,22.980,0.215000
1,1.000,0.591,22.120,0.216000
2,2.000,1.104,23.260,0.217000
3,3.000,1.617,24.400,0.218000
4,4.000,2.130,25.540,0.219000
5,5.000,2.500,26.680,0.220000
6,6.000,3.013,26.000,0.221000
7,7.000,0.026,27.140,0.222000
8,8.000,0.539,28.280,0.223000
9,9.000,1.052,29.420,0.224000
10,10.000,1.565,30.560,0.225000
11,11.000,2.078,20.700,0.226000
12,12.000,2.591,21.840,0.227000
13,13.000,3.104,22.980,0.228000
14,14.000,0.117,24.120,0.229000
15,15.000,0.630,25.260,0.230000
16,16.000,1.000,26.400,0.231000
17,17.000,1.513,27.540,0.232000
18,18.000,2.026,28.680,0.233000
19,19.000,2.539,28.000,0.234000
20,20.000,3.052,29.140,0.235000
21,21.000,0.065,30.280,0.236000
22,22.000,0.578,20.420,0.237000
23,23.000,1.091,21.560,0.238000
24,24.000,1.604,22.700,0.239000
