Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
3,3.000,1.604,24.260,0.074000
4,4.000,2.117,25.400,0.075000
5,5.000,2.630,26.540,0.076000
6,6.000,3.000,27.680,0.077000
7,7.000,0.013,27.000,0.078000
8,8.000,0.526,28.140,0.079000
9,9.000,1.039,29.280,0.080000
10,10.000,1.552,30.420,0.081000
11,11.000,2.065,20.560,0.082000
12,12.000,2.578,21.700,0.083000
13,13.000,3.091,22.840,0.084000
14,14.000,0.104,23.980,0.085000
15,15.000,0.617,25.120,0.086000
16,16.000,1.130,26.260,0.087000
17,17.000,1.500,27.400,0.088000
18,18.000,2.013,28.540,0.089000
19,19.000,2.526,29.680,0.090000
20,20.000,3.039,29.000,0.091000
21,21.000,0.052,30.140,0.092000
22,22.000,0.565,20.280,0.093000
23,23.000,1.078,21.420,0.094000
24,24.000,1.591,22.560,0.095000
1,1.000,0.604,21.700,0.096000
2,2.000,1.117,22.840,0.097000
3,3.000,1.630,23.980,0.098000
4,4.000,2.000,25.120,0.099000
5,5.000,2.513,26.260,0.100000
6,6.000,3.026,27.400,0.101000
7,7.000,0.039,28.540,0.102000
8,8.000,0.552,29.680,0.103000
9,9.000,1.065,29.000,0.104000
10,10.000,1.578,30.140,0.105000
11,11.000,2.091,20.280,0.106000
12,12.000,2.604,21.420,0.107000
13,13.000,3.117,22.560,0.108000
14,14.000,0.130,23.700,0.109000
15,15.000,0.500,24.840,0.110000
16,16.000,1.013,25.980,0.111000
17,17.000,1.526,27.120,0.112000
18,18.000,2.039,28.260,0.113000
19,19.000,2.552,29.400,0.114000
20,20.000,3.065,30.540,0.115000
21,21.000,0.078,31.680,0.116000
22,22.000,0.591,20.000,0.117000
23,23.000,1.104,21.140,0.118000
24,24.000,1.617,22.280,0.119000
1,1.000,0.630,21.420,0.120000
2,2.000,1.000,22.560,0.121000
3,3.000,1.513,23.700,0.122000
4,4.000,2.026,24.840,0.123000
5,5.000,2.539,25.980,0.124000
6,6.000,3.052,27.120,0.125000
7,7.000,0.065,28.260,0.126000
8,8.000,0.578,29.400,0.127000
9,9.000,1.091,30.540,0.128000
10,10.000,1.604,31.680,0.129000
11,11.000,2.117,20.000,0.130000
12,12.000,2.630,21.140,0.131000
13,13.000,3.000,22.280,0.132000
14,14.000,0.013,23.420,0.133000
15,15.000,0.526,24.560,0.134000
16,16.000,1.039,25.700,0.135000
17,17.000,1.552,26.840,0.136000
18,18.000,2.065,27.980,0.137000
19,19.000,2.578,29.120,0.138000
20,20.000,3.091,30.260,0.139000
21,21.000,0.104,31.400,0.140000
22,22.000,0.617,21.540,0.141000
23,23.000,1.130,22.680,0.142000
24,24.000,1.500,22.000,0.143000
1,1.000,0.513,21.140,0.144000
2,2.000,1.026,22.280,0.145000
3,3.000,1.539,23.420,0.146000
4,4.000,2.052,24.560,0.147000
5,5.000,2.565,25.700,0.148000
6,6.000,3.078,26.840,0.149000
7,7.000,0.091,27.980,0.150000
8,8.000,0.604,29.120,0.151000
9,9.000,1.117,30.260,0.152000
10,10.000,1.630,31.400,0.153000
11,11.000,2.000,21.540,0.154000
12,12.000,2.513,22.680,0.155000
13,13.000,3.026,22.000,0.156000
14,14.000,0.039,23.140,0.157000
15,15.000,0.552,24.280,0.158000
16,16.000,1.065,25.420,0.159000
17,17.000,1.578,26.560,0.160000
18,18.000,2.091,27.700,0.161000
19,19.000,2.604,28.840,0.162000
20,20.000,3.117,29.980,0.163000
21,21.000,0.130,31.120,0.164000
22,22.000,0.500,21.260,0.165000
23,23.000,1.013,22.400,0.166000
24,24.000,1.526,23.540,0.167000
1,1.000,0.539,22.680,0.168000
2,2.000,1.052,22.000,0.169000
3,3.000,1.565,23.140,0.170000
4,4.000,2.078,24.280,0.171000
5,5.000,2.591,25.420,0.172000
6,6.000,3.104,26.560,0.173000
7,7.000,0.117,27.700,0.174000
8,8.000,0.630,28.840,0.175000
9,9.000,1.000,29.980,0.176000
10,10.000,1.513,31.120,0.177000
11,11.000,2.026,21.260,0.178000
12,12.000,2.539,22.400,0.179000
13,13.000,3.052,23.540,0.180000
14,14.000,0.065,24.680,0.181000
15,15.000,0.578,24.000,0.182000
16,16.000,1.091,25.140,0.183000
17,17.000,1.604,26.280,0.184000
18,18.000,2.117,27.420,0.185000
19,19.000,2.630,28.560,0.186000
20,20.000,3.000,29.700,0.187000
21,21.000,0.013,30.840,0.188000
22,22.000,0.526,20.980,0.189000
23,23.000,1.039,22.120,0.190000
24,24.000,1.552,23.260,0.191000
1,1.000,0.565,22.400,0.192000
2,2.000,1.078,23.540,0.193000
3,3.000,1.591,24.680,0.194000
4,4.000,2.104,24.000,0.195000
5,5.000,2.617,25.140,0.196000
6,6.000,3.130,26.280,0.197000
7,7.000,0.000,27.420,0.198000
8,8.000,0.513,28.560,0.199000
9,9.000,1.026,29.700,0.200000
10,10.000,1.539,30.840,0.201000
11,11.000,2.052,20.980,0.202000
12,12.000,2.565,22.120,0.203000
13,13.000,3.078,23.260,0.204000
14,14.000,0.091,24.400,0.205000
15,15.000,0.604,25.540,0.206000
16,16.000,1.117,26.680,0.207000
17,17.000,1.630,26.000,0.208000
18,18.000,2.000,27.140,0.209000
19,19.000,2.513,28.280,0.210000
20,20.000,3.026,29.420,0.211000
21,21.000,0.039,30.560,0.212000
22,22.000,0.552,20.700,0.213000
23,23.000,1.065,21.840,0.214000
24,24.000,1.578,22.980,0.215000
1,1.000,0.591,22.120,0.216000
2,2.000,1.104,23.260,0.217000
3,3.000,1.617,24.400,0.218000
4,4.000,2.130,25.540,0.219000
5,5.000,2.500,26.680,0.220000
6,6.000,3.013,26.000,0.221000
7,7.000,0.026,27.140,0.222000
8,8.000,0.539,28.280,0.223000
9,9.000,1.052,29.420,0.224000
10,10.000,1.565,30.560,0.225000
11,11.000,2.078,20.700,0.226000
12,12.000,2.591,21.840,0.227000
13,13.000,3.104,22.980,0.228000
14,14.000,0.117,24.120,0.229000
15,15.000,0.630,25.260,0.230000
16,16.000,1.000,26.400,0.231000
17,17.000,1.513,27.540,0.232000
18,18.000,2.026,28.680,0.233000
19,19.000,2.539,28.000,0.234000
20,20.000,3.052,29.140,0.235000
21,21.000,0.065,30.280,0.236000
22,22.000,0.578,20.420,0.237000
23,23.000,1.091,21.560,0.238000
24,24.000,1.604,22.700,0.239000
1,1.000,0.617,21.840,0.240000
2,2.000,1.130,22.980,0.241000
3,3.000,1.500,24.120,0.242000
4,4.000,2.013,25.260,0.243000
5,5.000,2.526,26.400,0.244000
6,6.000,3.039,27.540,0.245000
7,7.000,0.052,28.680,0.246000
8,8.000,0.565,28.000,0.247000
9,9.000,1.078,29.140,0.248000
10,10.000,1.591,30.280,0.249000
11,11.000,2.104,20.420,0.250000
12,12.000,2.617,21.560,0.251000
13,13.000,3.130,22.700,0.252000
14,14.000,0.000,23.840,0.253000
15,15.000,0.513,24.980,0.254000
16,16.000,1.026,26.120,0.255000
17,17.000,1.539,27.260,0.256000
18,18.000,2.052,28.400,0.257000
19,19.000,2.565,29.540,0.258000
20,20.000,3.078,30.680,0.259000
21,21.000,0.091,30.000,0.260000
22,22.000,0.604,20.140,0.261000
23,23.000,1.117,21.280,0.262000
24,24.000,1.630,22.420,0.263000
1,1.000,0.500,21.560,0.264000
2,2.000,1.013,22.700,0.265000
3,3.000,1.526,23.840,0.266000
4,4.000,2.039,24.980,0.267000
5,5.000,2.552,26.120,0.268000
6,6.000,3.065,27.260,0.269000
7,7.000,0.078,28.400,0.270000
8,8.000,0.591,29.540,0.271000
9,9.000,1.104,30.680,0.272000
10,10.000,1.617,30.000,0.273000
11,11.000,2.130,20.140,0.274000
12,12.000,2.500,21.280,0.275000
13,13.000,3.013,22.420,0.276000
14,14.000,0.026,23.560,0.277000
15,15.000,0.539,24.700,0.278000
16,16.000,1.052,25.840,0.279000
17,17.000,1.565,26.980,0.280000
18,18.000,2.078,28.120,0.281000
19,19.000,2.591,29.260,0.282000
20,20.000,3.104,30.400,0.283000
21,21.000,0.117,31.540,0.284000
22,22.000,0.630,21.680,0.285000
23,23.000,1.000,21.000,0.286000
24,24.000,1.513,22.140,0.287000
1,1.000,0.526,21.280,0.288000
2,2.000,1.039,22.420,0.289000
3,3.000,1.552,23.560,0.290000
4,4.000,2.065,24.700,0.291000
5,5.000,2.578,25.840,0.292000
6,6.000,3.091,26.980,0.293000
7,7.000,0.104,28.120,0.294000
8,8.000,0.617,29.260,0.295000
9,9.000,1.130,30.400,0.296000
10,10.000,1.500,31.540,0.297000
11,11.000,2.013,21.680,0.298000
12,12.000,2.526,21.000,0.299000
13,13.000,3.039,22.140,0.300000
14,14.000,0.052,23.280,0.301000
15,15.000,0.565,24.420,0.302000
16,16.000,1.078,25.560,0.303000
17,17.000,1.591,26.700,0.304000
18,18.000,2.104,27.840,0.305000
19,19.000,2.617,28.980,0.306000
20,20.000,3.130,30.120,0.307000
21,21.000,0.000,31.260,0.308000
22,22.000,0.513,21.400,0.309000
23,23.000,1.026,22.540,0.310000
24,24.000,1.539,23.680,0.311000
1,1.000,0.552,21.000,0.312000
2,2.000,1.065,22.140,0.313000
3,3.000,1.578,23.280,0.314000
4,4.000,2.091,24.420,0.315000
5,5.000,2.604,25.560,0.316000
6,6.000,3.117,26.700,0.317000
7,7.000,0.130,27.840,0.318000
8,8.000,0.500,28.980,0.319000
9,9.000,1.013,30.120,0.320000
10,10.000,1.526,31.260,0.321000
11,11.000,2.039,21.400,0.322000
12,12.000,2.552,22.540,0.323000
13,13.000,3.065,23.680,0.324000
14,14.000,0.078,23.000,0.325000
15,15.000,0.591,24.140,0.326000
16,16.000,1.104,25.280,0.327000
17,17.000,1.617,26.420,0.328000
18,18.000,2.130,27.560,0.329000
19,19.000,2.500,28.700,0.330000
20,20.000,3.013,29.840,0.331000
21,21.000,0.026,30.980,0.332000
22,22.000,0.539,21.120,0.333000
23,23.000,1.052,22.260,0.334000
24,24.000,1.565,23.400,0.335000
1,1.000,0.578,22.540,0.336000
2,2.000,1.091,23.680,0.337000
3,3.000,1.604,23.000,0.338000
4,4.000,2.117,24.140,0.339000
5,5.000,2.630,25.280,0.340000
6,6.000,3.000,26.420,0.341000
7,7.000,0.013,27.560,0.342000
8,8.000,0.526,28.700,0.343000
9,9.000,1.039,29.840,0.344000
10,10.000,1.552,30.980,0.345000
11,11.000,2.065,21.120,0.346000
12,12.000,2.578,22.260,0.347000
13,13.000,3.091,23.400,0.348000
14,14.000,0.104,24.540,0.349000
15,15.000,0.617,25.680,0.350000
16,16.000,1.130,25.000,0.351000
17,17.000,1.500,26.140,0.352000
18,18.000,2.013,27.280,0.353000
19,19.000,2.526,28.420,0.354000
20,20.000,3.039,29.560,0.355000
21,21.000,0.052,30.700,0.356000
22,22.000,0.565,20.840,0.357000
23,23.000,1.078,21.980,0.358000
24,24.000,1.591,23.120,0.359000
1,1.000,0.604,22.260,0.360000
2,2.000,1.117,23.400,0.361000
3,3.000,1.630,24.540,0.362000
4,4.000,2.000,25.680,0.363000
5,5.000,2.513,25.000,0.364000
6,6.000,3.026,26.140,0.365000
7,7.000,0.039,27.280,0.366000
8,8.000,0.552,28.420,0.367000
9,9.000,1.065,29.560,0.368000
10,10.000,1.578,30.700,0.369000
11,11.000,2.091,20.840,0.370000
12,12.000,2.604,21.980,0.371000
13,13.000,3.117,23.120,0.372000
14,14.000,0.130,24.260,0.373000
15,15.000,0.500,25.400,0.374000
16,16.000,1.013,26.540,0.375000
17,17.000,1.526,27.680,0.376000
18,18.000,2.039,27.000,0.377000
19,19.000,2.552,28.140,0.378000
20,20.000,3.065,29.280,0.379000
21,21.000,0.078,30.420,0.380000
22,22.000,0.591,20.560,0.381000
23,23.000,1.104,21.700,0.382000
24,24.000,1.617,22.840,0.383000
1,1.000,0.630,21.980,0.384000
2,2.000,1.000,23.120,0.385000
3,3.000,1.513,24.260,0.386000
4,4.000,2.026,25.400,0.387000
5,5.000,2.539,26.540,0.388000
6,6.000,3.052,27.680,0.389000
7,7.000,0.065,27.000,0.390000
8,8.000,0.578,28.140,0.391000
9,9.000,1.091,29.280,0.392000
10,10.000,1.604,30.420,0.393000
11,11.000,2.117,20.560,0.394000
12,12.000,2.630,21.700,0.395000
13,13.000,3.000,22.840,0.396000
14,14.000,0.013,23.980,0.397000
15,15.000,0.526,25.120,0.398000
16,16.000,1.039,26.260,0.399000
17,17.000,1.552,27.400,0.400000
18,18.000,2.065,28.540,0.401000
19,19.000,2.578,29.680,0.402000
20,20.000,3.091,29.000,0.403000
21,21.000,0.104,30.140,0.404000
22,22.000,0.617,20.280,0.405000
23,23.000,1.130,21.420,0.406000
24,24.000,1.500,22.560,0.407000
1,1.000,0.513,21.700,0.408000
2,2.000,1.026,22.840,0.409000
3,3.000,1.539,23.980,0.410000
4,4.000,2.052,25.120,0.411000
5,5.000,2.565,26.260,0.412000
6,6.000,3.078,27.400,0.413000
7,7.000,0.091,28.540,0.414000
8,8.000,0.604,29.680,0.415000
9,9.000,1.117,29.000,0.416000
10,10.000,1.630,30.140,0.417000
11,11.000,2.000,20.280,0.418000
12,12.000,2.513,21.420,0.419000
13,13.000,3.026,22.560,0.420000
14,14.000,0.039,23.700,0.421000
15,15.000,0.552,24.840,0.422000
16,16.000,1.065,25.980,0.423000
17,17.000,1.578,27.120,0.424000
18,18.000,2.091,28.260,0.425000
19,19.000,2.604,29.400,0.426000
20,20.000,3.117,30.540,0.427000
21,21.000,0.130,31.680,0.428000
22,22.000,0.500,20.000,0.429000
23,23.000,1.013,21.140,0.430000
24,24.000,1.526,22.280,0.431000
1,1.000,0.539,21.420,0.432000
2,2.000,1.052,22.560,0.433000
3,3.000,1.565,23.700,0.434000
4,4.000,2.078,24.840,0.435000
5,5.000,2.591,25.980,0.436000
6,6.000,3.104,27.120,0.437000
7,7.000,0.117,28.260,0.438000
8,8.000,0.630,29.400,0.439000
9,9.000,1.000,30.540,0.440000
10,10.000,1.513,31.680,0.441000
11,11.000,2.026,20.000,0.442000
12,12.000,2.539,21.140,0.443000
13,13.000,3.052,22.280,0.444000
14,14.000,0.065,23.420,0.445000
15,15.000,0.578,24.560,0.446000
16,16.000,1.091,25.700,0.447000
17,17.000,1.604,26.840,0.448000
18,18.000,2.117,27.980,0.449000
19,19.000,2.630,29.120,0.450000
20,20.000,3.000,30.260,0.451000
21,21.000,0.013,31.400,0.452000
22,22.000,0.526,21.540,0.453000
23,23.000,1.039,22.680,0.454000
24,24.000,1.552,22.000,0.455000
1,1.000,0.565,21.140,0.456000
2,2.000,1.078,22.280,0.457000
3,3.000,1.591,23.420,0.458000
4,4.000,2.104,24.560,0.459000
5,5.000,2.617,25.700,0.460000
6,6.000,3.130,26.840,0.461000
7,7.000,0.000,27.980,0.462000
8,8.000,0.513,29.120,0.463000
9,9.000,1.026,30.260,0.464000
10,10.000,1.539,31.400,0.465000
11,11.000,2.052,21.540,0.466000
12,12.000,2.565,22.680,0.467000
13,13.000,3.078,22.000,0.468000
14,14.000,0.091,23.140,0.469000
15,15.000,0.604,24.280,0.470000
16,16.000,1.117,25.420,0.471000
17,17.000,1.630,26.560,0.472000
18,18.000,2.000,27.700,0.473000
19,19.000,2.513,28.840,0.474000
20,20.000,3.026,29.980,0.475000
21,21.000,0.039,31.120,0.476000
22,22.000,0.552,21.260,0.477000
23,23.000,1.065,22.400,0.478000
24,24.000,1.578,23.540,0.479000
1,1.000,0.591,22.680,0.480000
2,2.000,1.104,22.000,0.481000
3,3.000,1.617,23.140,0.482000
4,4.000,2.130,24.280,0.483000
5,5.000,2.500,25.420,0.484000
6,6.000,3.013,26.560,0.485000
7,7.000,0.026,27.700,0.486000
8,8.000,0.539,28.840,0.487000
9,9.000,1.052,29.980,0.488000
10,10.000,1.565,31.120,0.489000
11,11.000,2.078,21.260,0.490000
12,12.000,2.591,22.400,0.491000
13,13.000,3.104,23.540,0.492000
14,14.000,0.117,24.680,0.493000
15,15.000,0.630,24.000,0.494000
16,16.000,1.000,25.140,0.495000
17,17.000,1.513,26.280,0.496000
18,18.000,2.026,27.420,0.497000
19,19.000,2.539,28.560,0.498000
20,20.000,3.052,29.700,0.499000
21,21.000,0.065,30.840,0.500000
22,22.000,0.578,20.980,0.501000
23,23.000,1.091,22.120,0.502000
24,24.000,1.604,23.260,0.503000
1,1.000,0.617,22.400,0.504000
2,2.000,1.130,23.540,0.505000
3,3.000,1.500,24.680,0.506000
4,4.000,2.013,24.000,0.507000
5,5.000,2.526,25.140,0.508000
6,6.000,3.039,26.280,0.509000
7,7.000,0.052,27.420,0.510000
8,8.000,0.565,28.560,0.511000
9,9.000,1.078,29.700,0.512000
10,10.000,1.591,30.840,0.513000
11,11.000,2.104,20.980,0.514000
12,12.000,2.617,22.120,0.515000
13,13.000,3.130,23.260,0.516000
14,14.000,0.000,24.400,0.517000
15,15.000,0.513,25.540,0.518000
16,16.000,1.026,26.680,0.519000
17,17.000,1.539,26.000,0.520000
18,18.000,2.052,27.140,0.521000
19,19.000,2.565,28.280,0.522000
20,20.000,3.078,29.420,0.523000
21,21.000,0.091,30.560,0.524000
22,22.000,0.604,20.700,0.525000
23,23.000,1.117,21.840,0.526000
24,24.000,1.630,22.980,0.527000
1,1.000,0.500,22.120,0.528000
2,2.000,1.013,23.260,0.529000
3,3.000,1.526,24.400,0.530000
4,4.000,2.039,25.540,0.531000
5,5.000,2.552,26.680,0.532000
6,6.000,3.065,26.000,0.533000
7,7.000,0.078,27.140,0.534000
8,8.000,0.591,28.280,0.535000
9,9.000,1.104,29.420,0.536000
10,10.000,1.617,30.560,0.537000
11,11.000,2.130,20.700,0.538000
12,12.000,2.500,21.840,0.539000
13,13.000,3.013,22.980,0.540000
14,14.000,0.026,24.120,0.541000
15,15.000,0.539,25.260,0.542000
16,16.000,1.052,26.400,0.543000
17,17.000,1.565,27.540,0.544000
18,18.000,2.078,28.680,0.545000
19,19.000,2.591,28.000,0.546000
20,20.000,3.104,29.140,0.547000
21,21.000,0.117,30.280,0.548000
22,22.000,0.630,20.420,0.549000
23,23.000,1.000,21.560,0.550000
24,24.000,1.513,22.700,0.551000
1,1.000,0.526,21.840,0.552000
2,2.000,1.039,22.980,0.553000
3,3.000,1.552,24.120,0.554000
4,4.000,2.065,25.260,0.555000
5,5.000,2.578,26.400,0.556000
6,6.000,3.091,27.540,0.557000
7,7.000,0.104,28.680,0.558000
8,8.000,0.617,28.000,0.559000
9,9.000,1.130,29.140,0.560000
10,10.000,1.500,30.280,0.561000
11,11.000,2.013,20.420,0.562000
12,12.000,2.526,21.560,0.563000
13,13.000,3.039,22.700,0.564000
14,14.000,0.052,23.840,0.565000
15,15.000,0.565,24.980,0.566000
16,16.000,1.078,26.120,0.567000
17,17.000,1.591,27.260,0.568000
18,18.000,2.104,28.400,0.569000
19,19.000,2.617,29.540,0.570000
20,20.000,3.130,30.680,0.571000
21,21.000,0.000,30.000,0.572000
22,22.000,0.513,20.140,0.573000
23,23.000,1.026,21.280,0.574000
24,24.000,1.539,22.420,0.575000
1,1.000,0.552,21.560,0.576000
2,2.000,1.065,22.700,0.577000
3,3.000,1.578,23.840,0.578000
4,4.000,2.091,24.980,0.579000
5,5.000,2.604,26.120,0.580000
6,6.000,3.117,27.260,0.581000
7,7.000,0.130,28.400,0.582000
8,8.000,0.500,29.540,0.583000
9,9.000,1.013,30.680,0.584000
10,10.000,1.526,30.000,0.585000
11,11.000,2.039,20.140,0.586000
12,12.000,2.552,21.280,0.587000
13,13.000,3.065,22.420,0.588000
14,14.000,0.078,23.560,0.589000
15,15.000,0.591,24.700,0.590000
16,16.000,1.104,25.840,0.591000
17,17.000,1.617,26.980,0.592000
18,18.000,2.130,28.120,0.593000
19,19.000,2.500,29.260,0.594000
20,20.000,3.013,30.400,0.595000
21,21.000,0.026,31.540,0.596000
22,22.000,0.539,21.680,0.597000
23,23.000,1.052,21.000,0.598000
24,24.000,1.565,22.140,0.599000
1,1.000,0.578,21.280,0.600000
2,2.000,1.091,22.420,0.601000
3,3.000,1.604,23.560,0.602000
4,4.000,2.117,24.700,0.603000
5,5.000,2.630,25.840,0.604000
6,6.000,3.000,26.980,0.605000
7,7.000,0.013,28.120,0.606000
8,8.000,0.526,29.260,0.607000
9,9.000,1.039,30.400,0.608000
10,10.000,1.552,31.540,0.609000
11,11.000,2.065,21.680,0.610000
12,12.000,2.578,21.000,0.611000
13,13.000,3.091,22.140,0.612000
14,14.000,0.104,23.280,0.613000
15,15.000,0.617,24.420,0.614000
16,16.000,1.130,25.560,0.615000
17,17.000,1.500,26.700,0.616000
18,18.000,2.013,27.840,0.617000
19,19.000,2.526,28.980,0.618000
20,20.000,3.039,30.120,0.619000
21,21.000,0.052,31.260,0.620000
22,22.000,0.565,21.400,0.621000
23,23.000,1.078,22.540,0.622000
24,24.000,1.591,23.680,0.623000
1,1.000,0.604,21.000,0.624000
2,2.000,1.117,22.140,0.625000
3,3.000,1.630,23.280,0.626000
4,4.000,2.000,24.420,0.627000
5,5.000,2.513,25.560,0.628000
6,6.000,3.026,26.700,0.629000
7,7.000,0.039,27.840,0.630000
8,8.000,0.552,28.980,0.631000
9,9.000,1.065,30.120,0.632000
10,10.000,1.578,31.260,0.633000
11,11.000,2.091,21.400,0.634000
12,12.000,2.604,22.540,0.635000
13,13.000,3.117,23.680,0.636000
14,14.000,0.130,23.000,0.637000
15,15.000,0.500,24.140,0.638000
16,16.000,1.013,25.280,0.639000
17,17.000,1.526,26.420,0.640000
18,18.000,2.039,27.560,0.641000
19,19.000,2.552,28.700,0.642000
20,20.000,3.065,29.840,0.643000
21,21.000,0.078,30.980,0.644000
22,22.000,0.591,21.120,0.645000
23,23.000,1.104,22.260,0.646000
24,24.000,1.617,23.400,0.647000
1,1.000,0.630,22.540,0.648000
2,2.000,1.000,23.680,0.649000
3,3.000,1.513,23.000,0.650000
4,4.000,2.026,24.140,0.651000
5,5.000,2.539,25.280,0.652000
6,6.000,3.052,26.420,0.653000
7,7.000,0.065,27.560,0.654000
8,8.000,0.578,28.700,0.655000
9,9.000,1.091,29.840,0.656000
10,10.000,1.604,30.980,0.657000
11,11.000,2.117,21.120,0.658000
12,12.000,2.630,22.260,0.659000
13,13.000,3.000,23.400,0.660000
14,14.000,0.013,24.540,0.661000
15,15.000,0.526,25.680,0.662000
16,16.000,1.039,25.000,0.663000
17,17.000,1.552,26.140,0.664000
18,18.000,2.065,27.280,0.665000
19,19.000,2.578,28.420,0.666000
20,20.000,3.091,29.560,0.667000
21,21.000,0.104,30.700,0.668000
22,22.000,0.617,20.840,0.669000
23,23.000,1.130,21.980,0.670000
24,24.000,1.500,23.120,0.671000
1,1.000,0.513,22.260,0.672000
2,2.000,1.026,23.400,0.673000
3,3.000,1.539,24.540,0.674000
4,4.000,2.052,25.680,0.675000
5,5.000,2.565,25.000,0.676000
6,6.000,3.078,26.140,0.677000
7,7.000,0.091,27.280,0.678000
8,8.000,0.604,28.420,0.679000
9,9.000,1.117,29.560,0.680000
10,10.000,1.630,30.700,0.681000
11,11.000,2.000,20.840,0.682000
12,12.000,2.513,21.980,0.683000
13,13.000,3.026,23.120,0.684000
14,14.000,0.039,24.260,0.685000
15,15.000,0.552,25.400,0.686000
16,16.000,1.065,26.540,0.687000
17,17.000,1.578,27.680,0.688000
18,18.000,2.091,27.000,0.689000
19,19.000,2.604,28.140,0.690000
20,20.000,3.117,29.280,0.691000
21,21.000,0.130,30.420,0.692000
22,22.000,0.500,20.560,0.693000
23,23.000,1.013,21.700,0.694000
24,24.000,1.526,22.840,0.695000
1,1.000,0.539,21.980,0.696000
2,2.000,1.052,23.120,0.697000
3,3.000,1.565,24.260,0.698000
4,4.000,2.078,25.400,0.699000
5,5.000,2.591,26.540,0.700000
6,6.000,3.104,27.680,0.701000
7,7.000,0.117,27.000,0.702000
8,8.000,0.630,28.140,0.703000
9,9.000,1.000,29.280,0.704000
10,10.000,1.513,30.420,0.705000
11,11.000,2.026,20.560,0.706000
12,12.000,2.539,21.700,0.707000
13,13.000,3.052,22.840,0.708000
14,14.000,0.065,23.980,0.709000
15,15.000,0.578,25.120,0.710000
16,16.000,1.091,26.260,0.711000
17,17.000,1.604,27.400,0.712000
18,18.000,2.117,28.540,0.713000
19,19.000,2.630,29.680,0.714000
20,20.000,3.000,29.000,0.715000
21,21.000,0.013,30.140,0.716000
22,22.000,0.526,20.280,0.717000
23,23.000,1.039,21.420,0.718000
24,24.000,1.552,22.560,0.719000
1,1.000,0.565,21.700,0.720000
2,2.000,1.078,22.840,0.721000
3,3.000,1.591,23.980,0.722000
4,4.000,2.104,25.120,0.723000
5,5.000,2.617,26.260,0.724000
6,6.000,3.130,27.400,0.725000
7,7.000,0.000,28.540,0.726000
8,8.000,0.513,29.680,0.727000
9,9.000,1.026,29.000,0.728000
10,10.000,1.539,30.140,0.729000
11,11.000,2.052,20.280,0.730000
