Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
27,27.000,3.104,26.260,0.074000
28,28.000,0.117,27.400,0.075000
29,29.000,0.630,28.540,0.076000
30,30.000,1.000,29.680,0.077000
31,31.000,1.513,29.000,0.078000
32,32.000,2.026,30.140,0.079000
33,33.000,2.539,20.280,0.080000
34,34.000,3.052,21.420,0.081000
35,35.000,0.065,22.560,0.082000
36,36.000,0.578,23.700,0.083000
37,37.000,1.091,24.840,0.084000
38,38.000,1.604,25.980,0.085000
39,39.000,2.117,27.120,0.086000
40,40.000,2.630,28.260,0.087000
41,41.000,3.000,29.400,0.088000
42,42.000,0.013,30.540,0.089000
43,43.000,0.526,31.680,0.090000
44,44.000,1.039,20.000,0.091000
45,45.000,1.552,21.140,0.092000
46,46.000,2.065,22.280,0.093000
47,47.000,2.578,23.420,0.094000
48,48.000,3.091,24.560,0.095000
1,1.000,0.604,21.700,0.096000
2,2.000,1.117,22.840,0.097000
3,3.000,1.630,23.980,0.098000
4,4.000,2.000,25.120,0.099000
5,5.000,2.513,26.260,0.100000
6,6.000,3.026,27.400,0.101000
7,7.000,0.039,28.540,0.102000
8,8.000,0.552,29.680,0.103000
9,9.000,1.065,29.000,0.104000
10,10.000,1.578,30.140,0.105000
11,11.000,2.091,20.280,0.106000
12,12.000,2.604,21.420,0.107000
13,13.000,3.117,22.560,0.108000
14,14.000,0.130,23.700,0.109000
15,15.000,0.500,24.840,0.110000
16,16.000,1.013,25.980,0.111000
17,17.000,1.526,27.120,0.112000
18,18.000,2.039,28.260,0.113000
19,19.000,2.552,29.400,0.114000
20,20.000,3.065,30.540,0.115000
21,21.000,0.078,31.680,0.116000
22,22.000,0.591,20.000,0.117000
23,23.000,1.104,21.140,0.118000
24,24.000,1.617,22.280,0.119000
25,25.000,2.130,23.420,0.120000
26,26.000,2.500,24.560,0.121000
27,27.000,3.013,25.700,0.122000
28,28.000,0.026,26.840,0.123000
29,29.000,0.539,27.980,0.124000
30,30.000,1.052,29.120,0.125000
31,31.000,1.565,30.260,0.126000
32,32.000,2.078,31.400,0.127000
33,33.000,2.591,21.540,0.128000
34,34.000,3.104,22.680,0.129000
35,35.000,0.117,22.000,0.130000
36,36.000,0.630,23.140,0.131000
37,37.000,1.000,24.280,0.132000
38,38.000,1.513,25.420,0.133000
39,39.000,2.026,26.560,0.134000
40,40.000,2.539,27.700,0.135000
41,41.000,3.052,28.840,0.136000
42,42.000,0.065,29.980,0.137000
43,43.000,0.578,31.120,0.138000
44,44.000,1.091,21.260,0.139000
45,45.000,1.604,22.400,0.140000
46,46.000,2.117,23.540,0.141000
47,47.000,2.630,24.680,0.142000
48,48.000,3.000,24.000,0.143000
1,1.000,0.513,21.140,0.144000
2,2.000,1.026,22.280,0.145000
3,3.000,1.539,23.420,0.146000
4,4.000,2.052,24.560,0.147000
5,5.000,2.565,25.700,0.148000
6,6.000,3.078,26.840,0.149000
7,7.000,0.091,27.980,0.150000
8,8.000,0.604,29.120,0.151000
9,9.000,1.117,30.260,0.152000
10,10.000,1.630,31.400,0.153000
11,11.000,2.000,21.540,0.154000
12,12.000,2.513,22.680,0.155000
13,13.000,3.026,22.000,0.156000
14,14.000,0.039,23.140,0.157000
15,15.000,0.552,24.280,0.158000
16,16.000,1.065,25.420,0.159000
17,17.000,1.578,26.560,0.160000
18,18.000,2.091,27.700,0.161000
19,19.000,2.604,28.840,0.162000
20,20.000,3.117,29.980,0.163000
21,21.000,0.130,31.120,0.164000
22,22.000,0.500,21.260,0.165000
23,23.000,1.013,22.400,0.166000
24,24.000,1.526,23.540,0.167000
25,25.000,2.039,24.680,0.168000
26,26.000,2.552,24.000,0.169000
27,27.000,3.065,25.140,0.170000
28,28.000,0.078,26.280,0.171000
29,29.000,0.591,27.420,0.172000
30,30.000,1.104,28.560,0.173000
31,31.000,1.617,29.700,0.174000
32,32.000,2.130,30.840,0.175000
33,33.000,2.500,20.980,0.176000
34,34.000,3.013,22.120,0.177000
35,35.000,0.026,23.260,0.178000
36,36.000,0.539,24.400,0.179000
37,37.000,1.052,25.540,0.180000
38,38.000,1.565,26.680,0.181000
39,39.000,2.078,26.000,0.182000
40,40.000,2.591,27.140,0.183000
41,41.000,3.104,28.280,0.184000
42,42.000,0.117,29.420,0.185000
43,43.000,0.630,30.560,0.186000
44,44.000,1.000,20.700,0.187000
45,45.000,1.513,21.840,0.188000
46,46.000,2.026,22.980,0.189000
47,47.000,2.539,24.120,0.190000
48,48.000,3.052,25.260,0.191000
1,1.000,0.565,22.400,0.192000
2,2.000,1.078,23.540,0.193000
3,3.000,1.591,24.680,0.194000
4,4.000,2.104,24.000,0.195000
5,5.000,2.617,25.140,0.196000
6,6.000,3.130,26.280,0.197000
7,7.000,0.000,27.420,0.198000
8,8.000,0.513,28.560,0.199000
9,9.000,1.026,29.700,0.200000
10,10.000,1.539,30.840,0.201000
11,11.000,2.052,20.980,0.202000
12,12.000,2.565,22.120,0.203000
13,13.000,3.078,23.260,0.204000
14,14.000,0.091,24.400,0.205000
15,15.000,0.604,25.540,0.206000
16,16.000,1.117,26.680,0.207000
17,17.000,1.630,26.000,0.208000
18,18.000,2.000,27.140,0.209000
19,19.000,2.513,28.280,0.210000
20,20.000,3.026,29.420,0.211000
21,21.000,0.039,30.560,0.212000
22,22.000,0.552,20.700,0.213000
23,23.000,1.065,21.840,0.214000
24,24.000,1.578,22.980,0.215000
25,25.000,2.091,24.120,0.216000
26,26.000,2.604,25.260,0.217000
27,27.000,3.117,26.400,0.218000
28,28.000,0.130,27.540,0.219000
29,29.000,0.500,28.680,0.220000
30,30.000,1.013,28.000,0.221000
31,31.000,1.526,29.140,0.222000
32,32.000,2.039,30.280,0.223000
33,33.000,2.552,20.420,0.224000
34,34.000,3.065,21.560,0.225000
35,35.000,0.078,22.700,0.226000
36,36.000,0.591,23.840,0.227000
37,37.000,1.104,24.980,0.228000
38,38.000,1.617,26.120,0.229000
39,39.000,2.130,27.260,0.230000
40,40.000,2.500,28.400,0.231000
41,41.000,3.013,29.540,0.232000
42,42.000,0.026,30.680,0.233000
43,43.000,0.539,30.000,0.234000
44,44.000,1.052,20.140,0.235000
45,45.000,1.565,21.280,0.236000
46,46.000,2.078,22.420,0.237000
47,47.000,2.591,23.560,0.238000
48,48.000,3.104,24.700,0.239000
1,1.000,0.617,21.840,0.240000
2,2.000,1.130,22.980,0.241000
3,3.000,1.500,24.120,0.242000
4,4.000,2.013,25.260,0.243000
5,5.000,2.526,26.400,0.244000
6,6.000,3.039,27.540,0.245000
7,7.000,0.052,28.680,0.246000
8,8.000,0.565,28.000,0.247000
9,9.000,1.078,29.140,0.248000
10,10.000,1.591,30.280,0.249000
11,11.000,2.104,20.420,0.250000
12,12.000,2.617,21.560,0.251000
13,13.000,3.130,22.700,0.252000
14,14.000,0.000,23.840,0.253000
15,15.000,0.513,24.980,0.254000
16,16.000,1.026,26.120,0.255000
17,17.000,1.539,27.260,0.256000
18,18.000,2.052,28.400,0.257000
19,19.000,2.565,29.540,0.258000
20,20.000,3.078,30.680,0.259000
21,21.000,0.091,30.000,0.260000
22,22.000,0.604,20.140,0.261000
23,23.000,1.117,21.280,0.262000
24,24.000,1.630,22.420,0.263000
25,25.000,2.000,23.560,0.264000
26,26.000,2.513,24.700,0.265000
27,27.000,3.026,25.840,0.266000
28,28.000,0.039,26.980,0.267000
29,29.000,0.552,28.120,0.268000
30,30.000,1.065,29.260,0.269000
31,31.000,1.578,30.400,0.270000
32,32.000,2.091,31.540,0.271000
33,33.000,2.604,21.680,0.272000
34,34.000,3.117,21.000,0.273000
35,35.000,0.130,22.140,0.274000
36,36.000,0.500,23.280,0.275000
37,37.000,1.013,24.420,0.276000
38,38.000,1.526,25.560,0.277000
39,39.000,2.039,26.700,0.278000
40,40.000,2.552,27.840,0.279000
41,41.000,3.065,28.980,0.280000
42,42.000,0.078,30.120,0.281000
43,43.000,0.591,31.260,0.282000
44,44.000,1.104,21.400,0.283000
45,45.000,1.617,22.540,0.284000
46,46.000,2.130,23.680,0.285000
47,47.000,2.500,23.000,0.286000
48,48.000,3.013,24.140,0.287000
1,1.000,0.526,21.280,0.288000
2,2.000,1.039,22.420,0.289000
3,3.000,1.552,23.560,0.290000
4,4.000,2.065,24.700,0.291000
5,5.000,2.578,25.840,0.292000
6,6.000,3.091,26.980,0.293000
7,7.000,0.104,28.120,0.294000
8,8.000,0.617,29.260,0.295000
9,9.000,1.130,30.400,0.296000
10,10.000,1.500,31.540,0.297000
11,11.000,2.013,21.680,0.298000
12,12.000,2.526,21.000,0.299000
13,13.000,3.039,22.140,0.300000
14,14.000,0.052,23.280,0.301000
15,15.000,0.565,24.420,0.302000
16,16.000,1.078,25.560,0.303000
17,17.000,1.591,26.700,0.304000
18,18.000,2.104,27.840,0.305000
19,19.000,2.617,28.980,0.306000
20,20.000,3.130,30.120,0.307000
21,21.000,0.000,31.260,0.308000
22,22.000,0.513,21.400,0.309000
23,23.000,1.026,22.540,0.310000
24,24.000,1.539,23.680,0.311000
25,25.000,2.052,23.000,0.312000
26,26.000,2.565,24.140,0.313000
27,27.000,3.078,25.280,0.314000
28,28.000,0.091,26.420,0.315000
29,29.000,0.604,27.560,0.316000
30,30.000,1.117,28.700,0.317000
31,31.000,1.630,29.840,0.318000
32,32.000,2.000,30.980,0.319000
33,33.000,2.513,21.120,0.320000
34,34.000,3.026,22.260,0.321000
35,35.000,0.039,23.400,0.322000
36,36.000,0.552,24.540,0.323000
37,37.000,1.065,25.680,0.324000
38,38.000,1.578,25.000,0.325000
39,39.000,2.091,26.140,0.326000
40,40.000,2.604,27.280,0.327000
41,41.000,3.117,28.420,0.328000
42,42.000,0.130,29.560,0.329000
43,43.000,0.500,30.700,0.330000
44,44.000,1.013,20.840,0.331000
45,45.000,1.526,21.980,0.332000
46,46.000,2.039,23.120,0.333000
47,47.000,2.552,24.260,0.334000
48,48.000,3.065,25.400,0.335000
1,1.000,0.578,22.540,0.336000
2,2.000,1.091,23.680,0.337000
3,3.000,1.604,23.000,0.338000
4,4.000,2.117,24.140,0.339000
5,5.000,2.630,25.280,0.340000
6,6.000,3.000,26.420,0.341000
7,7.000,0.013,27.560,0.342000
8,8.000,0.526,28.700,0.343000
9,9.000,1.039,29.840,0.344000
10,10.000,1.552,30.980,0.345000
11,11.000,2.065,21.120,0.346000
12,12.000,2.578,22.260,0.347000
13,13.000,3.091,23.400,0.348000
14,14.000,0.104,24.540,0.349000
15,15.000,0.617,25.680,0.350000
16,16.000,1.130,25.000,0.351000
17,17.000,1.500,26.140,0.352000
18,18.000,2.013,27.280,0.353000
19,19.000,2.526,28.420,0.354000
20,20.000,3.039,29.560,0.355000
21,21.000,0.052,30.700,0.356000
22,22.000,0.565,20.840,0.357000
23,23.000,1.078,21.980,0.358000
24,24.000,1.591,23.120,0.359000
25,25.000,2.104,24.260,0.360000
26,26.000,2.617,25.400,0.361000
27,27.000,3.130,26.540,0.362000
28,28.000,0.000,27.680,0.363000
29,29.000,0.513,27.000,0.364000
30,30.000,1.026,28.140,0.365000
31,31.000,1.539,29.280,0.366000
32,32.000,2.052,30.420,0.367000
33,33.000,2.565,20.560,0.368000
34,34.000,3.078,21.700,0.369000
35,35.000,0.091,22.840,0.370000
36,36.000,0.604,23.980,0.371000
37,37.000,1.117,25.120,0.372000
38,38.000,1.630,26.260,0.373000
39,39.000,2.000,27.400,0.374000
40,40.000,2.513,28.540,0.375000
41,41.000,3.026,29.680,0.376000
42,42.000,0.039,29.000,0.377000
43,43.000,0.552,30.140,0.378000
44,44.000,1.065,20.280,0.379000
45,45.000,1.578,21.420,0.380000
46,46.000,2.091,22.560,0.381000
47,47.000,2.604,23.700,0.382000
48,48.000,3.117,24.840,0.383000
1,1.000,0.630,21.980,0.384000
2,2.000,1.000,23.120,0.385000
3,3.000,1.513,24.260,0.386000
4,4.000,2.026,25.400,0.387000
5,5.000,2.539,26.540,0.388000
6,6.000,3.052,27.680,0.389000
7,7.000,0.065,27.000,0.390000
8,8.000,0.578,28.140,0.391000
9,9.000,1.091,29.280,0.392000
10,10.000,1.604,30.420,0.393000
11,11.000,2.117,20.560,0.394000
12,12.000,2.630,21.700,0.395000
13,13.000,3.000,22.840,0.396000
14,14.000,0.013,23.980,0.397000
15,15.000,0.526,25.120,0.398000
16,16.000,1.039,26.260,0.399000
17,17.000,1.552,27.400,0.400000
18,18.000,2.065,28.540,0.401000
19,19.000,2.578,29.680,0.402000
20,20.000,3.091,29.000,0.403000
21,21.000,0.104,30.140,0.404000
22,22.000,0.617,20.280,0.405000
23,23.000,1.130,21.420,0.406000
24,24.000,1.500,22.560,0.407000
25,25.000,2.013,23.700,0.408000
26,26.000,2.526,24.840,0.409000
27,27.000,3.039,25.980,0.410000
28,28.000,0.052,27.120,0.411000
29,29.000,0.565,28.260,0.412000
30,30.000,1.078,29.400,0.413000
31,31.000,1.591,30.540,0.414000
32,32.000,2.104,31.680,0.415000
33,33.000,2.617,20.000,0.416000
34,34.000,3.130,21.140,0.417000
35,35.000,0.000,22.280,0.418000
36,36.000,0.513,23.420,0.419000
37,37.000,1.026,24.560,0.420000
38,38.000,1.539,25.700,0.421000
39,39.000,2.052,26.840,0.422000
40,40.000,2.565,27.980,0.423000
41,41.000,3.078,29.120,0.424000
42,42.000,0.091,30.260,0.425000
43,43.000,0.604,31.400,0.426000
44,44.000,1.117,21.540,0.427000
45,45.000,1.630,22.680,0.428000
46,46.000,2.000,22.000,0.429000
47,47.000,2.513,23.140,0.430000
48,48.000,3.026,24.280,0.431000
1,1.000,0.539,21.420,0.432000
2,2.000,1.052,22.560,0.433000
3,3.000,1.565,23.700,0.434000
4,4.000,2.078,24.840,0.435000
5,5.000,2.591,25.980,0.436000
6,6.000,3.104,27.120,0.437000
7,7.000,0.117,28.260,0.438000
8,8.000,0.630,29.400,0.439000
9,9.000,1.000,30.540,0.440000
10,10.000,1.513,31.680,0.441000
11,11.000,2.026,20.000,0.442000
12,12.000,2.539,21.140,0.443000
13,13.000,3.052,22.280,0.444000
14,14.000,0.065,23.420,0.445000
15,15.000,0.578,24.560,0.446000
16,16.000,1.091,25.700,0.447000
17,17.000,1.604,26.840,0.448000
18,18.000,2.117,27.980,0.449000
19,19.000,2.630,29.120,0.450000
20,20.000,3.000,30.260,0.451000
21,21.000,0.013,31.400,0.452000
22,22.000,0.526,21.540,0.453000
23,23.000,1.039,22.680,0.454000
24,24.000,1.552,22.000,0.455000
25,25.000,2.065,23.140,0.456000
26,26.000,2.578,24.280,0.457000
27,27.000,3.091,25.420,0.458000
28,28.000,0.104,26.560,0.459000
29,29.000,0.617,27.700,0.460000
30,30.000,1.130,28.840,0.461000
31,31.000,1.500,29.980,0.462000
32,32.000,2.013,31.120,0.463000
33,33.000,2.526,21.260,0.464000
34,34.000,3.039,22.400,0.465000
35,35.000,0.052,23.540,0.466000
36,36.000,0.565,24.680,0.467000
37,37.000,1.078,24.000,0.468000
38,38.000,1.591,25.140,0.469000
39,39.000,2.104,26.280,0.470000
40,40.000,2.617,27.420,0.471000
41,41.000,3.130,28.560,0.472000
42,42.000,0.000,29.700,0.473000
43,43.000,0.513,30.840,0.474000
44,44.000,1.026,20.980,0.475000
45,45.000,1.539,22.120,0.476000
46,46.000,2.052,23.260,0.477000
47,47.000,2.565,24.400,0.478000
48,48.000,3.078,25.540,0.479000
1,1.000,0.591,22.680,0.480000
2,2.000,1.104,22.000,0.481000
3,3.000,1.617,23.140,0.482000
4,4.000,2.130,24.280,0.483000
5,5.000,2.500,25.420,0.484000
6,6.000,3.013,26.560,0.485000
7,7.000,0.026,27.700,0.486000
8,8.000,0.539,28.840,0.487000
9,9.000,1.052,29.980,0.488000
10,10.000,1.565,31.120,0.489000
11,11.000,2.078,21.260,0.490000
12,12.000,2.591,22.400,0.491000
13,13.000,3.104,23.540,0.492000
14,14.000,0.117,24.680,0.493000
15,15.000,0.630,24.000,0.494000
16,16.000,1.000,25.140,0.495000
17,17.000,1.513,26.280,0.496000
18,18.000,2.026,27.420,0.497000
19,19.000,2.539,28.560,0.498000
20,20.000,3.052,29.700,0.499000
21,21.000,0.065,30.840,0.500000
22,22.000,0.578,20.980,0.501000
23,23.000,1.091,22.120,0.502000
24,24.000,1.604,23.260,0.503000
25,25.000,2.117,24.400,0.504000
26,26.000,2.630,25.540,0.505000
27,27.000,3.000,26.680,0.506000
28,28.000,0.013,26.000,0.507000
29,29.000,0.526,27.140,0.508000
30,30.000,1.039,28.280,0.509000
31,31.000,1.552,29.420,0.510000
32,32.000,2.065,30.560,0.511000
33,33.000,2.578,20.700,0.512000
34,34.000,3.091,21.840,0.513000
35,35.000,0.104,22.980,0.514000
36,36.000,0.617,24.120,0.515000
37,37.000,1.130,25.260,0.516000
38,38.000,1.500,26.400,0.517000
39,39.000,2.013,27.540,0.518000
40,40.000,2.526,28.680,0.519000
41,41.000,3.039,28.000,0.520000
42,42.000,0.052,29.140,0.521000
43,43.000,0.565,30.280,0.522000
44,44.000,1.078,20.420,0.523000
45,45.000,1.591,21.560,0.524000
46,46.000,2.104,22.700,0.525000
47,47.000,2.617,23.840,0.526000
48,48.000,3.130,24.980,0.527000
1,1.000,0.500,22.120,0.528000
2,2.000,1.013,23.260,0.529000
3,3.000,1.526,24.400,0.530000
4,4.000,2.039,25.540,0.531000
5,5.000,2.552,26.680,0.532000
6,6.000,3.065,26.000,0.533000
7,7.000,0.078,27.140,0.534000
8,8.000,0.591,28.280,0.535000
9,9.000,1.104,29.420,0.536000
10,10.000,1.617,30.560,0.537000
11,11.000,2.130,20.700,0.538000
12,12.000,2.500,21.840,0.539000
13,13.000,3.013,22.980,0.540000
14,14.000,0.026,24.120,0.541000
15,15.000,0.539,25.260,0.542000
16,16.000,1.052,26.400,0.543000
17,17.000,1.565,27.540,0.544000
18,18.000,2.078,28.680,0.545000
19,19.000,2.591,28.000,0.546000
20,20.000,3.104,29.140,0.547000
21,21.000,0.117,30.280,0.548000
22,22.000,0.630,20.420,0.549000
23,23.000,1.000,21.560,0.550000
24,24.000,1.513,22.700,0.551000
25,25.000,2.026,23.840,0.552000
26,26.000,2.539,24.980,0.553000
27,27.000,3.052,26.120,0.554000
28,28.000,0.065,27.260,0.555000
29,29.000,0.578,28.400,0.556000
30,30.000,1.091,29.540,0.557000
31,31.000,1.604,30.680,0.558000
32,32.000,2.117,30.000,0.559000
33,33.000,2.630,20.140,0.560000
34,34.000,3.000,21.280,0.561000
35,35.000,0.013,22.420,0.562000
36,36.000,0.526,23.560,0.563000
37,37.000,1.039,24.700,0.564000
38,38.000,1.552,25.840,0.565000
39,39.000,2.065,26.980,0.566000
40,40.000,2.578,28.120,0.567000
41,41.000,3.091,29.260,0.568000
42,42.000,0.104,30.400,0.569000
43,43.000,0.617,31.540,0.570000
44,44.000,1.130,21.680,0.571000
45,45.000,1.500,21.000,0.572000
46,46.000,2.013,22.140,0.573000
47,47.000,2.526,23.280,0.574000
48,48.000,3.039,24.420,0.575000
1,1.000,0.552,21.560,0.576000
2,2.000,1.065,22.700,0.577000
3,3.000,1.578,23.840,0.578000
4,4.000,2.091,24.980,0.579000
5,5.000,2.604,26.120,0.580000
6,6.000,3.117,27.260,0.581000
7,7.000,0.130,28.400,0.582000
8,8.000,0.500,29.540,0.583000
9,9.000,1.013,30.680,0.584000
10,10.000,1.526,30.000,0.585000
11,11.000,2.039,20.140,0.586000
12,12.000,2.552,21.280,0.587000
13,13.000,3.065,22.420,0.588000
14,14.000,0.078,23.560,0.589000
15,15.000,0.591,24.700,0.590000
16,16.000,1.104,25.840,0.591000
17,17.000,1.617,26.980,0.592000
18,18.000,2.130,28.120,0.593000
19,19.000,2.500,29.260,0.594000
20,20.000,3.013,30.400,0.595000
21,21.000,0.026,31.540,0.596000
22,22.000,0.539,21.680,0.597000
23,23.000,1.052,21.000,0.598000
24,24.000,1.565,22.140,0.599000
25,25.000,2.078,23.280,0.600000
26,26.000,2.591,24.420,0.601000
27,27.000,3.104,25.560,0.602000
28,28.000,0.117,26.700,0.603000
29,29.000,0.630,27.840,0.604000
30,30.000,1.000,28.980,0.605000
31,31.000,1.513,30.120,0.606000
32,32.000,2.026,31.260,0.607000
33,33.000,2.539,21.400,0.608000
34,34.000,3.052,22.540,0.609000
35,35.000,0.065,23.680,0.610000
36,36.000,0.578,23.000,0.611000
37,37.000,1.091,24.140,0.612000
38,38.000,1.604,25.280,0.613000
39,39.000,2.117,26.420,0.614000
40,40.000,2.630,27.560,0.615000
41,41.000,3.000,28.700,0.616000
42,42.000,0.013,29.840,0.617000
43,43.000,0.526,30.980,0.618000
44,44.000,1.039,21.120,0.619000
45,45.000,1.552,22.260,0.620000
46,46.000,2.065,23.400,0.621000
47,47.000,2.578,24.540,0.622000
48,48.000,3.091,25.680,0.623000
1,1.000,0.604,21.000,0.624000
2,2.000,1.117,22.140,0.625000
3,3.000,1.630,23.280,0.626000
4,4.000,2.000,24.420,0.627000
5,5.000,2.513,25.560,0.628000
6,6.000,3.026,26.700,0.629000
7,7.000,0.039,27.840,0.630000
8,8.000,0.552,28.980,0.631000
9,9.000,1.065,30.120,0.632000
10,10.000,1.578,31.260,0.633000
11,11.000,2.091,21.400,0.634000
12,12.000,2.604,22.540,0.635000
13,13.000,3.117,23.680,0.636000
14,14.000,0.130,23.000,0.637000
15,15.000,0.500,24.140,0.638000
16,16.000,1.013,25.280,0.639000
