Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
2,2.046,1.065,23.450,1.062800
3,3.050,1.578,24.640,1.063600
4,4.054,2.091,25.830,1.064400
5,5.058,2.604,25.200,1.065200
6,6.062,3.117,26.390,1.066000
7,7.066,0.130,27.580,1.066800
8,8.070,0.500,28.770,1.067600
9,9.042,1.013,29.560,1.097400
10,10.046,1.526,30.750,1.098200
11,11.050,2.039,20.940,1.099000
12,12.054,2.552,22.130,1.099800
13,13.058,3.065,23.320,1.100600
14,14.062,0.078,24.510,1.101400
15,15.066,0.591,25.700,1.102200
16,16.070,1.104,26.890,1.103000
17,17.042,1.617,27.680,1.132800
18,18.046,2.130,27.050,1.133600
19,19.050,2.500,28.240,1.134400
20,20.054,3.013,29.430,1.135200
21,21.058,0.026,30.620,1.136000
22,22.062,0.539,20.810,1.136800
23,23.066,1.052,22.000,1.137600
24,24.070,1.565,23.190,1.138400
1,1.042,0.578,21.980,1.168200
2,2.046,1.091,23.170,1.169000
3,3.050,1.604,24.360,1.169800
4,4.054,2.117,25.550,1.170600
5,5.058,2.630,26.740,1.171400
6,6.062,3.000,27.930,1.172200
7,7.066,0.013,27.300,1.173000
8,8.070,0.526,28.490,1.173800
9,9.042,1.039,29.280,1.203600
10,10.046,1.552,30.470,1.204400
11,11.050,2.065,20.660,1.205200
12,12.054,2.578,21.850,1.206000
13,13.058,3.091,23.040,1.206800
14,14.062,0.104,24.230,1.207600
15,15.066,0.617,25.420,1.208400
16,16.070,1.130,26.610,1.209200
17,17.042,1.500,27.400,1.239000
18,18.046,2.013,28.590,1.239800
19,19.050,2.526,29.780,1.240600
20,20.054,3.039,29.150,1.241400
21,21.058,0.052,30.340,1.242200
22,22.062,0.565,20.530,1.243000
23,23.066,1.078,21.720,1.243800
24,24.070,1.591,22.910,1.244600
1,1.063,0.500,21.000,1.274400
2,2.067,1.013,22.190,1.275200
3,3.071,1.526,23.380,1.276000
4,4.075,2.039,24.570,1.276800
5,5.079,2.552,25.760,1.277600
6,6.083,3.065,26.950,1.278400
7,7.087,0.078,28.140,1.279200
8,8.091,0.591,29.330,1.280000
9,9.063,1.104,30.120,1.309800
10,10.067,1.617,31.310,1.310600
11,11.071,2.130,21.500,1.311400
12,12.075,2.500,22.690,1.312200
13,13.079,3.013,23.880,1.313000
14,14.083,0.026,23.250,1.313800
15,15.087,0.539,24.440,1.314600
16,16.091,1.052,25.630,1.315400
17,17.063,1.565,26.420,1.345200
18,18.067,2.078,27.610,1.346000
19,19.071,2.591,28.800,1.346800
20,20.075,3.104,29.990,1.347600
21,21.079,0.117,31.180,1.348400
22,22.083,0.630,21.370,1.349200
23,23.087,1.000,22.560,1.350000
24,24.091,1.513,23.750,1.350800
1,1.063,0.526,22.540,1.380600
2,2.067,1.039,23.730,1.381400
3,3.071,1.552,23.100,1.382200
4,4.075,2.065,24.290,1.383000
5,5.079,2.578,25.480,1.383800
6,6.083,3.091,26.670,1.384600
7,7.087,0.104,27.860,1.385400
8,8.091,0.617,29.050,1.386200
9,9.063,1.130,29.840,1.416000
10,10.067,1.500,31.030,1.416800
11,11.071,2.013,21.220,1.417600
12,12.075,2.526,22.410,1.418400
13,13.079,3.039,23.600,1.419200
14,14.083,0.052,24.790,1.420000
15,15.087,0.565,25.980,1.420800
16,16.091,1.078,25.350,1.421600
17,17.063,1.591,26.140,1.451400
18,18.067,2.104,27.330,1.452200
19,19.071,2.617,28.520,1.453000
20,20.075,3.130,29.710,1.453800
21,21.079,0.000,30.900,1.454600
22,22.083,0.513,21.090,1.455400
23,23.087,1.026,22.280,1.456200
24,24.091,1.539,23.470,1.457000
1,1.063,0.552,22.260,1.486800
2,2.067,1.065,23.450,1.487600
3,3.071,1.578,24.640,1.488400
4,4.075,2.091,25.830,1.489200
5,5.079,2.604,25.200,1.490000
6,6.083,3.117,26.390,1.490800
7,7.087,0.130,27.580,1.491600
8,8.091,0.500,28.770,1.492400
9,9.063,1.013,29.560,1.522200
10,10.067,1.526,30.750,1.523000
11,11.071,2.039,20.940,1.523800
12,12.075,2.552,22.130,1.524600
13,13.079,3.065,23.320,1.525400
14,14.083,0.078,24.510,1.526200
15,15.087,0.591,25.700,1.527000
16,16.091,1.104,26.890,1.527800
17,17.063,1.617,27.680,1.557600
18,18.067,2.130,27.050,1.558400
19,19.071,2.500,28.240,1.559200
20,20.075,3.013,29.430,1.560000
21,21.079,0.026,30.620,1.560800
22,22.083,0.539,20.810,1.561600
23,23.087,1.052,22.000,1.562400
24,24.091,1.565,23.190,1.563200
1,1.063,0.578,21.980,1.593000
2,2.067,1.091,23.170,1.593800
3,3.071,1.604,24.360,1.594600
4,4.075,2.117,25.550,1.595400
5,5.079,2.630,26.740,1.596200
6,6.083,3.000,27.930,1.597000
7,7.087,0.013,27.300,1.597800
8,8.091,0.526,28.490,1.598600
9,9.063,1.039,29.280,1.628400
10,10.067,1.552,30.470,1.629200
11,11.071,2.065,20.660,1.630000
12,12.075,2.578,21.850,1.630800
13,13.079,3.091,23.040,1.631600
14,14.083,0.104,24.230,1.632400
15,15.087,0.617,25.420,1.633200
16,16.091,1.130,26.610,1.634000
17,17.063,1.500,27.400,1.663800
18,18.067,2.013,28.590,1.664600
19,19.071,2.526,29.780,1.665400
20,20.075,3.039,29.150,1.666200
21,21.079,0.052,30.340,1.667000
22,22.083,0.565,20.530,1.667800
23,23.087,1.078,21.720,1.668600
24,24.091,1.591,22.910,1.669400
1,1.084,0.500,21.000,1.699200
2,2.088,1.013,22.190,1.700000
3,3.092,1.526,23.380,1.700800
4,4.096,2.039,24.570,1.701600
5,5.100,2.552,25.760,1.702400
6,6.104,3.065,26.950,1.703200
7,7.108,0.078,28.140,1.704000
8,8.112,0.591,29.330,1.704800
9,9.084,1.104,30.120,1.734600
10,10.088,1.617,31.310,1.735400
11,11.092,2.130,21.500,1.736200
12,12.096,2.500,22.690,1.737000
13,13.100,3.013,23.880,1.737800
14,14.104,0.026,23.250,1.738600
15,15.108,0.539,24.440,1.739400
16,16.112,1.052,25.630,1.740200
17,17.084,1.565,26.420,1.770000
18,18.088,2.078,27.610,1.770800
19,19.092,2.591,28.800,1.771600
20,20.096,3.104,29.990,1.772400
21,21.100,0.117,31.180,1.773200
22,22.104,0.630,21.370,1.774000
23,23.108,1.000,22.560,1.774800
24,24.112,1.513,23.750,1.775600
1,1.084,0.526,22.540,1.805400
2,2.088,1.039,23.730,1.806200
3,3.092,1.552,23.100,1.807000
4,4.096,2.065,24.290,1.807800
5,5.100,2.578,25.480,1.808600
6,6.104,3.091,26.670,1.809400
7,7.108,0.104,27.860,1.810200
8,8.112,0.617,29.050,1.811000
9,9.084,1.130,29.840,1.840800
10,10.088,1.500,31.030,1.841600
11,11.092,2.013,21.220,1.842400
12,12.096,2.526,22.410,1.843200
13,13.100,3.039,23.600,1.844000
14,14.104,0.052,24.790,1.844800
15,15.108,0.565,25.980,1.845600
16,16.112,1.078,25.350,1.846400
17,17.084,1.591,26.140,1.876200
18,18.088,2.104,27.330,1.877000
19,19.092,2.617,28.520,1.877800
20,20.096,3.130,29.710,1.878600
21,21.100,0.000,30.900,1.879400
22,22.104,0.513,21.090,1.880200
23,23.108,1.026,22.280,1.881000
24,24.112,1.539,23.470,1.881800
1,1.084,0.552,22.260,1.911600
2,2.088,1.065,23.450,1.912400
3,3.092,1.578,24.640,1.913200
4,4.096,2.091,25.830,1.914000
5,5.100,2.604,25.200,1.914800
6,6.104,3.117,26.390,1.915600
7,7.108,0.130,27.580,1.916400
8,8.112,0.500,28.770,1.917200
9,9.084,1.013,29.560,1.947000
10,10.088,1.526,30.750,1.947800
11,11.092,2.039,20.940,1.948600
12,12.096,2.552,22.130,1.949400
13,13.100,3.065,23.320,1.950200
14,14.104,0.078,24.510,1.951000
15,15.108,0.591,25.700,1.951800
16,16.112,1.104,26.890,1.952600
17,17.084,1.617,27.680,1.982400
18,18.088,2.130,27.050,1.983200
19,19.092,2.500,28.240,1.984000
20,20.096,3.013,29.430,1.984800
21,21.100,0.026,30.620,1.985600
22,22.104,0.539,20.810,1.986400
23,23.108,1.052,22.000,1.987200
24,24.112,1.565,23.190,1.988000
1,1.084,0.578,21.980,2.017800
2,2.088,1.091,23.170,2.018600
3,3.092,1.604,24.360,2.019400
4,4.096,2.117,25.550,2.020200
5,5.100,2.630,26.740,2.021000
6,6.104,3.000,27.930,2.021800
7,7.108,0.013,27.300,2.022600
8,8.112,0.526,28.490,2.023400
9,9.084,1.039,29.280,2.053200
10,10.088,1.552,30.470,2.054000
11,11.092,2.065,20.660,2.054800
12,12.096,2.578,21.850,2.055600
13,13.100,3.091,23.040,2.056400
14,14.104,0.104,24.230,2.057200
15,15.108,0.617,25.420,2.058000
16,16.112,1.130,26.610,2.058800
17,17.084,1.500,27.400,2.088600
18,18.088,2.013,28.590,2.089400
19,19.092,2.526,29.780,2.090200
20,20.096,3.039,29.150,2.091000
21,21.100,0.052,30.340,2.091800
22,22.104,0.565,20.530,2.092600
23,23.108,1.078,21.720,2.093400
24,24.112,1.591,22.910,2.094200
1,1.105,0.500,21.000,2.124000
2,2.109,1.013,22.190,2.124800
3,3.113,1.526,23.380,2.125600
4,4.117,2.039,24.570,2.126400
5,5.121,2.552,25.760,2.127200
6,6.125,3.065,26.950,2.128000
7,7.129,0.078,28.140,2.128800
8,8.133,0.591,29.330,2.129600
9,9.105,1.104,30.120,2.159400
10,10.109,1.617,31.310,2.160200
11,11.113,2.130,21.500,2.161000
12,12.117,2.500,22.690,2.161800
13,13.121,3.013,23.880,2.162600
14,14.125,0.026,23.250,2.163400
15,15.129,0.539,24.440,2.164200
16,16.133,1.052,25.630,2.165000
17,17.105,1.565,26.420,2.194800
18,18.109,2.078,27.610,2.195600
19,19.113,2.591,28.800,2.196400
20,20.117,3.104,29.990,2.197200
21,21.121,0.117,31.180,2.198000
22,22.125,0.630,21.370,2.198800
23,23.129,1.000,22.560,2.199600
24,24.133,1.513,23.750,2.200400
1,1.105,0.526,22.540,2.230200
2,2.109,1.039,23.730,2.231000
3,3.113,1.552,23.100,2.231800
4,4.117,2.065,24.290,2.232600
5,5.121,2.578,25.480,2.233400
6,6.125,3.091,26.670,2.234200
7,7.129,0.104,27.860,2.235000
8,8.133,0.617,29.050,2.235800
9,9.105,1.130,29.840,2.265600
10,10.109,1.500,31.030,2.266400
11,11.113,2.013,21.220,2.267200
12,12.117,2.526,22.410,2.268000
13,13.121,3.039,23.600,2.268800
14,14.125,0.052,24.790,2.269600
15,15.129,0.565,25.980,2.270400
16,16.133,1.078,25.350,2.271200
17,17.105,1.591,26.140,2.301000
18,18.109,2.104,27.330,2.301800
19,19.113,2.617,28.520,2.302600
20,20.117,3.130,29.710,2.303400
21,21.121,0.000,30.900,2.304200
22,22.125,0.513,21.090,2.305000
23,23.129,1.026,22.280,2.305800
24,24.133,1.539,23.470,2.306600
1,1.105,0.552,22.260,2.336400
2,2.109,1.065,23.450,2.337200
3,3.113,1.578,24.640,2.338000
4,4.117,2.091,25.830,2.338800
5,5.121,2.604,25.200,2.339600
6,6.125,3.117,26.390,2.340400
7,7.129,0.130,27.580,2.341200
8,8.133,0.500,28.770,2.342000
9,9.105,1.013,29.560,2.371800
10,10.109,1.526,30.750,2.372600
11,11.113,2.039,20.940,2.373400
12,12.117,2.552,22.130,2.374200
13,13.121,3.065,23.320,2.375000
14,14.125,0.078,24.510,2.375800
15,15.129,0.591,25.700,2.376600
16,16.133,1.104,26.890,2.377400
17,17.105,1.617,27.680,2.407200
18,18.109,2.130,27.050,2.408000
19,19.113,2.500,28.240,2.408800
20,20.117,3.013,29.430,2.409600
21,21.121,0.026,30.620,2.410400
22,22.125,0.539,20.810,2.411200
23,23.129,1.052,22.000,2.412000
24,24.133,1.565,23.190,2.412800
1,1.105,0.578,21.980,2.442600
2,2.109,1.091,23.170,2.443400
3,3.113,1.604,24.360,2.444200
4,4.117,2.117,25.550,2.445000
5,5.121,2.630,26.740,2.445800
6,6.125,3.000,27.930,2.446600
7,7.129,0.013,27.300,2.447400
8,8.133,0.526,28.490,2.448200
9,9.105,1.039,29.280,2.478000
10,10.109,1.552,30.470,2.478800
11,11.113,2.065,20.660,2.479600
12,12.117,2.578,21.850,2.480400
13,13.121,3.091,23.040,2.481200
14,14.125,0.104,24.230,2.482000
15,15.129,0.617,25.420,2.482800
16,16.133,1.130,26.610,2.483600
17,17.105,1.500,27.400,2.513400
18,18.109,2.013,28.590,2.514200
19,19.113,2.526,29.780,2.515000
20,20.117,3.039,29.150,2.515800
21,21.121,0.052,30.340,2.516600
22,22.125,0.565,20.530,2.517400
23,23.129,1.078,21.720,2.518200
24,24.133,1.591,22.910,2.519000
1,1.126,0.500,21.000,2.548800
2,2.130,1.013,22.190,2.549600
3,3.134,1.526,23.380,2.550400
4,4.138,2.039,24.570,2.551200
5,5.142,2.552,25.760,2.552000
6,6.146,3.065,26.950,2.552800
7,7.150,0.078,28.140,2.553600
8,8.154,0.591,29.330,2.554400
9,9.126,1.104,30.120,2.584200
10,10.130,1.617,31.310,2.585000
11,11.134,2.130,21.500,2.585800
12,12.138,2.500,22.690,2.586600
13,13.142,3.013,23.880,2.587400
14,14.146,0.026,23.250,2.588200
15,15.150,0.539,24.440,2.589000
16,16.154,1.052,25.630,2.589800
17,17.126,1.565,26.420,2.619600
18,18.130,2.078,27.610,2.620400
19,19.134,2.591,28.800,2.621200
20,20.138,3.104,29.990,2.622000
21,21.142,0.117,31.180,2.622800
22,22.146,0.630,21.370,2.623600
23,23.150,1.000,22.560,2.624400
24,24.154,1.513,23.750,2.625200
1,1.126,0.526,22.540,2.655000
2,2.130,1.039,23.730,2.655800
3,3.134,1.552,23.100,2.656600
4,4.138,2.065,24.290,2.657400
5,5.142,2.578,25.480,2.658200
6,6.146,3.091,26.670,2.659000
7,7.150,0.104,27.860,2.659800
8,8.154,0.617,29.050,2.660600
9,9.126,1.130,29.840,2.690400
10,10.130,1.500,31.030,2.691200
11,11.134,2.013,21.220,2.692000
12,12.138,2.526,22.410,2.692800
13,13.142,3.039,23.600,2.693600
14,14.146,0.052,24.790,2.694400
15,15.150,0.565,25.980,2.695200
16,16.154,1.078,25.350,2.696000
17,17.126,1.591,26.140,2.725800
18,18.130,2.104,27.330,2.726600
19,19.134,2.617,28.520,2.727400
20,20.138,3.130,29.710,2.728200
21,21.142,0.000,30.900,2.729000
22,22.146,0.513,21.090,2.729800
23,23.150,1.026,22.280,2.730600
24,24.154,1.539,23.470,2.731400
1,1.126,0.552,22.260,2.761200
2,2.130,1.065,23.450,2.762000
3,3.134,1.578,24.640,2.762800
4,4.138,2.091,25.830,2.763600
5,5.142,2.604,25.200,2.764400
6,6.146,3.117,26.390,2.765200
7,7.150,0.130,27.580,2.766000
8,8.154,0.500,28.770,2.766800
9,9.126,1.013,29.560,2.796600
10,10.130,1.526,30.750,2.797400
11,11.134,2.039,20.940,2.798200
12,12.138,2.552,22.130,2.799000
13,13.142,3.065,23.320,2.799800
14,14.146,0.078,24.510,2.800600
15,15.150,0.591,25.700,2.801400
16,16.154,1.104,26.890,2.802200
17,17.126,1.617,27.680,2.832000
18,18.130,2.130,27.050,2.832800
19,19.134,2.500,28.240,2.833600
20,20.138,3.013,29.430,2.834400
21,21.142,0.026,30.620,2.835200
22,22.146,0.539,20.810,2.836000
23,23.150,1.052,22.000,2.836800
24,24.154,1.565,23.190,2.837600
1,1.126,0.578,21.980,2.867400
2,2.130,1.091,23.170,2.868200
3,3.134,1.604,24.360,2.869000
4,4.138,2.117,25.550,2.869800
5,5.142,2.630,26.740,2.870600
6,6.146,3.000,27.930,2.871400
7,7.150,0.013,27.300,2.872200
8,8.154,0.526,28.490,2.873000
9,9.126,1.039,29.280,2.902800
10,10.130,1.552,30.470,2.903600
11,11.134,2.065,20.660,2.904400
12,12.138,2.578,21.850,2.905200
13,13.142,3.091,23.040,2.906000
14,14.146,0.104,24.230,2.906800
15,15.150,0.617,25.420,2.907600
16,16.154,1.130,26.610,2.908400
17,17.126,1.500,27.400,2.938200
18,18.130,2.013,28.590,2.939000
19,19.134,2.526,29.780,2.939800
20,20.138,3.039,29.150,2.940600
21,21.142,0.052,30.340,2.941400
22,22.146,0.565,20.530,2.942200
23,23.150,1.078,21.720,2.943000
24,24.154,1.591,22.910,2.943800
1,1.147,0.500,21.000,2.973600
2,2.151,1.013,22.190,2.974400
3,3.155,1.526,23.380,2.975200
4,4.159,2.039,24.570,2.976000
5,5.163,2.552,25.760,2.976800
6,6.167,3.065,26.950,2.977600
7,7.171,0.078,28.140,2.978400
8,8.175,0.591,29.330,2.979200
9,9.147,1.104,30.120,3.009000
10,10.151,1.617,31.310,3.009800
11,11.155,2.130,21.500,3.010600
12,12.159,2.500,22.690,3.011400
13,13.163,3.013,23.880,3.012200
14,14.167,0.026,23.250,3.013000
15,15.171,0.539,24.440,3.013800
16,16.175,1.052,25.630,3.014600
17,17.147,1.565,26.420,3.044400
18,18.151,2.078,27.610,3.045200
19,19.155,2.591,28.800,3.046000
20,20.159,3.104,29.990,3.046800
21,21.163,0.117,31.180,3.047600
22,22.167,0.630,21.370,3.048400
23,23.171,1.000,22.560,3.049200
24,24.175,1.513,23.750,3.050000
1,1.147,0.526,22.540,3.079800
2,2.151,1.039,23.730,3.080600
3,3.155,1.552,23.100,3.081400
4,4.159,2.065,24.290,3.082200
5,5.163,2.578,25.480,3.083000
6,6.167,3.091,26.670,3.083800
7,7.171,0.104,27.860,3.084600
8,8.175,0.617,29.050,3.085400
9,9.147,1.130,29.840,3.115200
10,10.151,1.500,31.030,3.116000
11,11.155,2.013,21.220,3.116800
12,12.159,2.526,22.410,3.117600
13,13.163,3.039,23.600,3.118400
14,14.167,0.052,24.790,3.119200
15,15.171,0.565,25.980,3.120000
16,16.175,1.078,25.350,3.120800
17,17.147,1.591,26.140,3.150600
18,18.151,2.104,27.330,3.151400
19,19.155,2.617,28.520,3.152200
20,20.159,3.130,29.710,3.153000
21,21.163,0.000,30.900,3.153800
22,22.167,0.513,21.090,3.154600
23,23.171,1.026,22.280,3.155400
24,24.175,1.539,23.470,3.156200
1,1.147,0.552,22.260,3.186000
2,2.151,1.065,23.450,3.186800
3,3.155,1.578,24.640,3.187600
4,4.159,2.091,25.830,3.188400
5,5.163,2.604,25.200,3.189200
6,6.167,3.117,26.390,3.190000
7,7.171,0.130,27.580,3.190800
8,8.175,0.500,28.770,3.191600
9,9.147,1.013,29.560,3.221400
10,10.151,1.526,30.750,3.222200
11,11.155,2.039,20.940,3.223000
