Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
3,3.000,1.604,24.260,0.074000
4,4.000,2.117,25.400,0.075000
1,1.000,0.630,22.540,0.076000
2,2.000,1.000,23.680,0.077000
3,3.000,1.513,23.000,0.078000
4,4.000,2.026,24.140,0.079000
1,1.000,0.539,21.280,0.080000
2,2.000,1.052,22.420,0.081000
3,3.000,1.565,23.560,0.082000
4,4.000,2.078,24.700,0.083000
1,1.000,0.591,21.840,0.084000
2,2.000,1.104,22.980,0.085000
3,3.000,1.617,24.120,0.086000
4,4.000,2.130,25.260,0.087000
1,1.000,0.500,22.400,0.088000
2,2.000,1.013,23.540,0.089000
3,3.000,1.526,24.680,0.090000
4,4.000,2.039,24.000,0.091000
1,1.000,0.552,21.140,0.092000
2,2.000,1.065,22.280,0.093000
3,3.000,1.578,23.420,0.094000
4,4.000,2.091,24.560,0.095000
1,1.000,0.604,21.700,0.096000
2,2.000,1.117,22.840,0.097000
3,3.000,1.630,23.980,0.098000
4,4.000,2.000,25.120,0.099000
1,1.000,0.513,22.260,0.100000
2,2.000,1.026,23.400,0.101000
3,3.000,1.539,24.540,0.102000
4,4.000,2.052,25.680,0.103000
1,1.000,0.565,21.000,0.104000
2,2.000,1.078,22.140,0.105000
3,3.000,1.591,23.280,0.106000
4,4.000,2.104,24.420,0.107000
1,1.000,0.617,21.560,0.108000
2,2.000,1.130,22.700,0.109000
3,3.000,1.500,23.840,0.110000
4,4.000,2.013,24.980,0.111000
1,1.000,0.526,22.120,0.112000
2,2.000,1.039,23.260,0.113000
3,3.000,1.552,24.400,0.114000
4,4.000,2.065,25.540,0.115000
1,1.000,0.578,22.680,0.116000
2,2.000,1.091,22.000,0.117000
3,3.000,1.604,23.140,0.118000
4,4.000,2.117,24.280,0.119000
1,1.000,0.630,21.420,0.120000
2,2.000,1.000,22.560,0.121000
3,3.000,1.513,23.700,0.122000
4,4.000,2.026,24.840,0.123000
1,1.000,0.539,21.980,0.124000
2,2.000,1.052,23.120,0.125000
3,3.000,1.565,24.260,0.126000
4,4.000,2.078,25.400,0.127000
1,1.000,0.591,22.540,0.128000
2,2.000,1.104,23.680,0.129000
3,3.000,1.617,23.000,0.130000
4,4.000,2.130,24.140,0.131000
1,1.000,0.500,21.280,0.132000
2,2.000,1.013,22.420,0.133000
3,3.000,1.526,23.560,0.134000
4,4.000,2.039,24.700,0.135000
1,1.000,0.552,21.840,0.136000
2,2.000,1.065,22.980,0.137000
3,3.000,1.578,24.120,0.138000
4,4.000,2.091,25.260,0.139000
1,1.000,0.604,22.400,0.140000
2,2.000,1.117,23.540,0.141000
3,3.000,1.630,24.680,0.142000
4,4.000,2.000,24.000,0.143000
1,1.000,0.513,21.140,0.144000
2,2.000,1.026,22.280,0.145000
3,3.000,1.539,23.420,0.146000
4,4.000,2.052,24.560,0.147000
1,1.000,0.565,21.700,0.148000
2,2.000,1.078,22.840,0.149000
3,3.000,1.591,23.980,0.150000
4,4.000,2.104,25.120,0.151000
1,1.000,0.617,22.260,0.152000
2,2.000,1.130,23.400,0.153000
3,3.000,1.500,24.540,0.154000
4,4.000,2.013,25.680,0.155000
1,1.000,0.526,21.000,0.156000
2,2.000,1.039,22.140,0.157000
3,3.000,1.552,23.280,0.158000
4,4.000,2.065,24.420,0.159000
1,1.000,0.578,21.560,0.160000
2,2.000,1.091,22.700,0.161000
3,3.000,1.604,23.840,0.162000
4,4.000,2.117,24.980,0.163000
1,1.000,0.630,22.120,0.164000
2,2.000,1.000,23.260,0.165000
3,3.000,1.513,24.400,0.166000
4,4.000,2.026,25.540,0.167000
1,1.000,0.539,22.680,0.168000
2,2.000,1.052,22.000,0.169000
3,3.000,1.565,23.140,0.170000
4,4.000,2.078,24.280,0.171000
1,1.000,0.591,21.420,0.172000
2,2.000,1.104,22.560,0.173000
3,3.000,1.617,23.700,0.174000
4,4.000,2.130,24.840,0.175000
1,1.000,0.500,21.980,0.176000
2,2.000,1.013,23.120,0.177000
3,3.000,1.526,24.260,0.178000
4,4.000,2.039,25.400,0.179000
1,1.000,0.552,22.540,0.180000
2,2.000,1.065,23.680,0.181000
3,3.000,1.578,23.000,0.182000
4,4.000,2.091,24.140,0.183000
1,1.000,0.604,21.280,0.184000
2,2.000,1.117,22.420,0.185000
3,3.000,1.630,23.560,0.186000
4,4.000,2.000,24.700,0.187000
1,1.000,0.513,21.840,0.188000
2,2.000,1.026,22.980,0.189000
3,3.000,1.539,24.120,0.190000
4,4.000,2.052,25.260,0.191000
1,1.000,0.565,22.400,0.192000
2,2.000,1.078,23.540,0.193000
3,3.000,1.591,24.680,0.194000
4,4.000,2.104,24.000,0.195000
1,1.000,0.617,21.140,0.196000
2,2.000,1.130,22.280,0.197000
3,3.000,1.500,23.420,0.198000
4,4.000,2.013,24.560,0.199000
1,1.000,0.526,21.700,0.200000
2,2.000,1.039,22.840,0.201000
3,3.000,1.552,23.980,0.202000
4,4.000,2.065,25.120,0.203000
1,1.000,0.578,22.260,0.204000
2,2.000,1.091,23.400,0.205000
3,3.000,1.604,24.540,0.206000
4,4.000,2.117,25.680,0.207000
1,1.000,0.630,21.000,0.208000
2,2.000,1.000,22.140,0.209000
3,3.000,1.513,23.280,0.210000
4,4.000,2.026,24.420,0.211000
1,1.000,0.539,21.560,0.212000
2,2.000,1.052,22.700,0.213000
3,3.000,1.565,23.840,0.214000
4,4.000,2.078,24.980,0.215000
1,1.000,0.591,22.120,0.216000
2,2.000,1.104,23.260,0.217000
3,3.000,1.617,24.400,0.218000
4,4.000,2.130,25.540,0.219000
1,1.000,0.500,22.680,0.220000
2,2.000,1.013,22.000,0.221000
3,3.000,1.526,23.140,0.222000
4,4.000,2.039,24.280,0.223000
1,1.000,0.552,21.420,0.224000
2,2.000,1.065,22.560,0.225000
3,3.000,1.578,23.700,0.226000
4,4.000,2.091,24.840,0.227000
1,1.000,0.604,21.980,0.228000
2,2.000,1.117,23.120,0.229000
3,3.000,1.630,24.260,0.230000
4,4.000,2.000,25.400,0.231000
1,1.000,0.513,22.540,0.232000
2,2.000,1.026,23.680,0.233000
3,3.000,1.539,23.000,0.234000
4,4.000,2.052,24.140,0.235000
1,1.000,0.565,21.280,0.236000
2,2.000,1.078,22.420,0.237000
3,3.000,1.591,23.560,0.238000
4,4.000,2.104,24.700,0.239000
