Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
52,52.000,1.500,28.100,0.452
53,53.000,2.000,29.200,0.453
54,54.000,2.500,30.300,0.454
55,55.000,3.000,20.400,0.455
56,56.000,0.000,21.000,0.456
57,57.000,0.500,22.100,0.457
58,58.000,1.000,23.200,0.458
59,59.000,1.500,24.300,0.459
60,60.000,2.000,25.400,0.460
61,61.000,2.500,26.000,0.461
62,62.000,3.000,27.100,0.462
63,63.000,0.000,28.200,0.463
64,64.000,0.500,29.300,0.464
65,65.000,1.000,30.400,0.465
66,66.000,1.500,20.000,0.466
67,67.000,2.000,21.100,0.467
68,68.000,2.500,22.200,0.468
69,69.000,3.000,23.300,0.469
70,70.000,0.000,24.400,0.470
71,71.000,0.500,25.000,0.471
72,72.000,1.000,26.100,0.472
73,73.000,1.500,27.200,0.473
74,74.000,2.000,28.300,0.474
75,75.000,2.500,29.400,0.475
76,76.000,3.000,30.000,0.476
77,77.000,0.000,20.100,0.477
78,78.000,0.500,21.200,0.478
79,79.000,1.000,22.300,0.479
80,80.000,1.500,23.400,0.480
81,81.000,2.000,24.000,0.481
82,82.000,2.500,25.100,0.482
83,83.000,3.000,26.200,0.483
84,84.000,0.000,27.300,0.484
85,85.000,0.500,28.400,0.485
86,86.000,1.000,29.000,0.486
87,87.000,1.500,30.100,0.487
88,88.000,2.000,20.200,0.488
89,89.000,2.500,21.300,0.489
90,90.000,3.000,22.400,0.490
91,91.000,0.000,23.000,0.491
92,92.000,0.500,24.100,0.492
93,93.000,1.000,25.200,0.493
94,94.000,1.500,26.300,0.494
95,95.000,2.000,27.400,0.495
96,96.000,2.500,28.000,0.496
97,97.000,3.000,29.100,0.497
98,98.000,0.000,30.200,0.498
99,99.000,0.500,20.300,0.499
100,100.000,1.000,21.400,0.500
