Benchmark::Car::uid,Benchmark::Car::lat,Benchmark::Car::lon,Benchmark::Car::speed,time
18,18.042,2.065,28.400,0.192800
19,19.042,2.578,29.540,0.193600
20,20.042,3.091,30.680,0.194400
21,21.042,0.104,30.000,0.195200
22,22.042,0.617,20.140,0.196000
23,23.042,1.130,21.280,0.196800
24,24.042,1.500,22.420,0.197600
17,17.042,1.513,26.560,0.198400
18,18.042,2.026,27.700,0.199200
19,19.042,2.539,28.840,0.200000
20,20.042,3.052,29.980,0.200800
21,21.042,0.065,31.120,0.201600
22,22.042,0.578,21.260,0.202400
23,23.042,1.091,22.400,0.203200
24,24.042,1.604,23.540,0.204000
17,17.042,1.617,27.680,0.204800
18,18.042,2.130,27.000,0.205600
19,19.042,2.500,28.140,0.206400
20,20.042,3.013,29.280,0.207200
21,21.042,0.026,30.420,0.208000
22,22.042,0.539,20.560,0.208800
23,23.042,1.052,21.700,0.209600
24,24.042,1.565,22.840,0.210400
17,17.042,1.578,26.980,0.211200
18,18.042,2.091,28.120,0.212000
19,19.042,2.604,29.260,0.212800
20,20.042,3.117,30.400,0.213600
21,21.042,0.130,31.540,0.214400
22,22.042,0.500,21.680,0.215200
23,23.042,1.013,21.000,0.216000
24,24.042,1.526,22.140,0.216800
17,17.042,1.539,26.280,0.217600
18,18.042,2.052,27.420,0.218400
19,19.042,2.565,28.560,0.219200
20,20.042,3.078,29.700,0.220000
21,21.042,0.091,30.840,0.220800
22,22.042,0.604,20.980,0.221600
23,23.042,1.117,22.120,0.222400
24,24.042,1.630,23.260,0.223200
17,17.042,1.500,27.400,0.224000
18,18.042,2.013,28.540,0.224800
19,19.042,2.526,29.680,0.225600
20,20.042,3.039,29.000,0.226400
21,21.042,0.052,30.140,0.227200
22,22.042,0.565,20.280,0.228000
23,23.042,1.078,21.420,0.228800
24,24.042,1.591,22.560,0.229600
1,1.063,0.500,21.000,0.230400
2,2.063,1.013,22.140,0.231200
3,3.063,1.526,23.280,0.232000
4,4.063,2.039,24.420,0.232800
5,5.063,2.552,25.560,0.233600
6,6.063,3.065,26.700,0.234400
7,7.063,0.078,27.840,0.235200
8,8.063,0.591,28.980,0.236000
1,1.063,0.604,22.120,0.236800
2,2.063,1.117,23.260,0.237600
3,3.063,1.630,24.400,0.238400
4,4.063,2.000,25.540,0.239200
5,5.063,2.513,26.680,0.240000
6,6.063,3.026,26.000,0.240800
7,7.063,0.039,27.140,0.241600
8,8.063,0.552,28.280,0.242400
1,1.063,0.565,21.420,0.243200
2,2.063,1.078,22.560,0.244000
3,3.063,1.591,23.700,0.244800
4,4.063,2.104,24.840,0.245600
5,5.063,2.617,25.980,0.246400
6,6.063,3.130,27.120,0.247200
7,7.063,0.000,28.260,0.248000
8,8.063,0.513,29.400,0.248800
1,1.063,0.526,22.540,0.249600
2,2.063,1.039,23.680,0.250400
3,3.063,1.552,23.000,0.251200
4,4.063,2.065,24.140,0.252000
5,5.063,2.578,25.280,0.252800
6,6.063,3.091,26.420,0.253600
7,7.063,0.104,27.560,0.254400
8,8.063,0.617,28.700,0.255200
1,1.063,0.630,21.840,0.256000
2,2.063,1.000,22.980,0.256800
3,3.063,1.513,24.120,0.257600
4,4.063,2.026,25.260,0.258400
5,5.063,2.539,26.400,0.259200
6,6.063,3.052,27.540,0.260000
7,7.063,0.065,28.680,0.260800
8,8.063,0.578,28.000,0.261600
1,1.063,0.591,21.140,0.262400
2,2.063,1.104,22.280,0.263200
3,3.063,1.617,23.420,0.264000
4,4.063,2.130,24.560,0.264800
5,5.063,2.500,25.700,0.265600
6,6.063,3.013,26.840,0.266400
7,7.063,0.026,27.980,0.267200
8,8.063,0.539,29.120,0.268000
1,1.063,0.552,22.260,0.268800
2,2.063,1.065,23.400,0.269600
3,3.063,1.578,24.540,0.270400
4,4.063,2.091,25.680,0.271200
5,5.063,2.604,25.000,0.272000
6,6.063,3.117,26.140,0.272800
7,7.063,0.130,27.280,0.273600
8,8.063,0.500,28.420,0.274400
1,1.063,0.513,21.560,0.275200
2,2.063,1.026,22.700,0.276000
3,3.063,1.539,23.840,0.276800
4,4.063,2.052,24.980,0.277600
5,5.063,2.565,26.120,0.278400
6,6.063,3.078,27.260,0.279200
7,7.063,0.091,28.400,0.280000
8,8.063,0.604,29.540,0.280800
1,1.063,0.617,22.680,0.281600
2,2.063,1.130,22.000,0.282400
3,3.063,1.500,23.140,0.283200
4,4.063,2.013,24.280,0.284000
5,5.063,2.526,25.420,0.284800
6,6.063,3.039,26.560,0.285600
7,7.063,0.052,27.700,0.286400
8,8.063,0.565,28.840,0.287200
1,1.063,0.578,21.980,0.288000
2,2.063,1.091,23.120,0.288800
3,3.063,1.604,24.260,0.289600
4,4.063,2.117,25.400,0.290400
5,5.063,2.630,26.540,0.291200
6,6.063,3.000,27.680,0.292000
7,7.063,0.013,27.000,0.292800
8,8.063,0.526,28.140,0.293600
1,1.063,0.539,21.280,0.294400
2,2.063,1.052,22.420,0.295200
3,3.063,1.565,23.560,0.296000
4,4.063,2.078,24.700,0.296800
5,5.063,2.591,25.840,0.297600
6,6.063,3.104,26.980,0.298400
7,7.063,0.117,28.120,0.299200
8,8.063,0.630,29.260,0.300000
1,1.063,0.500,22.400,0.300800
2,2.063,1.013,23.540,0.301600
3,3.063,1.526,24.680,0.302400
4,4.063,2.039,24.000,0.303200
5,5.063,2.552,25.140,0.304000
6,6.063,3.065,26.280,0.304800
7,7.063,0.078,27.420,0.305600
8,8.063,0.591,28.560,0.306400
9,9.084,1.000,29.000,0.307200
10,10.084,1.513,30.140,0.308000
11,11.084,2.026,20.280,0.308800
12,12.084,2.539,21.420,0.309600
13,13.084,3.052,22.560,0.310400
14,14.084,0.065,23.700,0.311200
15,15.084,0.578,24.840,0.312000
16,16.084,1.091,25.980,0.312800
9,9.084,1.104,30.120,0.313600
10,10.084,1.617,31.260,0.314400
11,11.084,2.130,21.400,0.315200
12,12.084,2.500,22.540,0.316000
13,13.084,3.013,23.680,0.316800
14,14.084,0.026,23.000,0.317600
15,15.084,0.539,24.140,0.318400
16,16.084,1.052,25.280,0.319200
9,9.084,1.065,29.420,0.320000
10,10.084,1.578,30.560,0.320800
11,11.084,2.091,20.700,0.321600
12,12.084,2.604,21.840,0.322400
13,13.084,3.117,22.980,0.323200
14,14.084,0.130,24.120,0.324000
15,15.084,0.500,25.260,0.324800
16,16.084,1.013,26.400,0.325600
9,9.084,1.026,30.540,0.326400
10,10.084,1.539,31.680,0.327200
11,11.084,2.052,20.000,0.328000
12,12.084,2.565,21.140,0.328800
13,13.084,3.078,22.280,0.329600
14,14.084,0.091,23.420,0.330400
15,15.084,0.604,24.560,0.331200
16,16.084,1.117,25.700,0.332000
9,9.084,1.130,29.840,0.332800
10,10.084,1.500,30.980,0.333600
11,11.084,2.013,21.120,0.334400
12,12.084,2.526,22.260,0.335200
13,13.084,3.039,23.400,0.336000
14,14.084,0.052,24.540,0.336800
15,15.084,0.565,25.680,0.337600
16,16.084,1.078,25.000,0.338400
9,9.084,1.091,29.140,0.339200
10,10.084,1.604,30.280,0.340000
11,11.084,2.117,20.420,0.340800
12,12.084,2.630,21.560,0.341600
13,13.084,3.000,22.700,0.342400
14,14.084,0.013,23.840,0.343200
15,15.084,0.526,24.980,0.344000
16,16.084,1.039,26.120,0.344800
9,9.084,1.052,30.260,0.345600
10,10.084,1.565,31.400,0.346400
11,11.084,2.078,21.540,0.347200
12,12.084,2.591,22.680,0.348000
13,13.084,3.104,22.000,0.348800
14,14.084,0.117,23.140,0.349600
15,15.084,0.630,24.280,0.350400
16,16.084,1.000,25.420,0.351200
9,9.084,1.013,29.560,0.352000
10,10.084,1.526,30.700,0.352800
11,11.084,2.039,20.840,0.353600
12,12.084,2.552,21.980,0.354400
13,13.084,3.065,23.120,0.355200
14,14.084,0.078,24.260,0.356000
15,15.084,0.591,25.400,0.356800
16,16.084,1.104,26.540,0.357600
9,9.084,1.117,30.680,0.358400
10,10.084,1.630,30.000,0.359200
11,11.084,2.000,20.140,0.360000
12,12.084,2.513,21.280,0.360800
13,13.084,3.026,22.420,0.361600
14,14.084,0.039,23.560,0.362400
15,15.084,0.552,24.700,0.363200
16,16.084,1.065,25.840,0.364000
9,9.084,1.078,29.980,0.364800
10,10.084,1.591,31.120,0.365600
11,11.084,2.104,21.260,0.366400
12,12.084,2.617,22.400,0.367200
13,13.084,3.130,23.540,0.368000
14,14.084,0.000,24.680,0.368800
15,15.084,0.513,24.000,0.369600
16,16.084,1.026,25.140,0.370400
9,9.084,1.039,29.280,0.371200
10,10.084,1.552,30.420,0.372000
11,11.084,2.065,20.560,0.372800
12,12.084,2.578,21.700,0.373600
13,13.084,3.091,22.840,0.374400
14,14.084,0.104,23.980,0.375200
15,15.084,0.617,25.120,0.376000
16,16.084,1.130,26.260,0.376800
9,9.084,1.000,30.400,0.377600
10,10.084,1.513,31.540,0.378400
11,11.084,2.026,21.680,0.379200
12,12.084,2.539,21.000,0.380000
13,13.084,3.052,22.140,0.380800
14,14.084,0.065,23.280,0.381600
15,15.084,0.578,24.420,0.382400
16,16.084,1.091,25.560,0.383200
17,17.105,1.500,26.000,0.384000
18,18.105,2.013,27.140,0.384800
19,19.105,2.526,28.280,0.385600
20,20.105,3.039,29.420,0.386400
21,21.105,0.052,30.560,0.387200
22,22.105,0.565,20.700,0.388000
23,23.105,1.078,21.840,0.388800
24,24.105,1.591,22.980,0.389600
17,17.105,1.604,27.120,0.390400
18,18.105,2.117,28.260,0.391200
19,19.105,2.630,29.400,0.392000
20,20.105,3.000,30.540,0.392800
21,21.105,0.013,31.680,0.393600
22,22.105,0.526,20.000,0.394400
23,23.105,1.039,21.140,0.395200
24,24.105,1.552,22.280,0.396000
17,17.105,1.565,26.420,0.396800
18,18.105,2.078,27.560,0.397600
19,19.105,2.591,28.700,0.398400
20,20.105,3.104,29.840,0.399200
21,21.105,0.117,30.980,0.400000
22,22.105,0.630,21.120,0.400800
23,23.105,1.000,22.260,0.401600
24,24.105,1.513,23.400,0.402400
17,17.105,1.526,27.540,0.403200
18,18.105,2.039,28.680,0.404000
19,19.105,2.552,28.000,0.404800
20,20.105,3.065,29.140,0.405600
21,21.105,0.078,30.280,0.406400
22,22.105,0.591,20.420,0.407200
23,23.105,1.104,21.560,0.408000
24,24.105,1.617,22.700,0.408800
17,17.105,1.630,26.840,0.409600
18,18.105,2.000,27.980,0.410400
19,19.105,2.513,29.120,0.411200
20,20.105,3.026,30.260,0.412000
21,21.105,0.039,31.400,0.412800
22,22.105,0.552,21.540,0.413600
23,23.105,1.065,22.680,0.414400
24,24.105,1.578,22.000,0.415200
17,17.105,1.591,26.140,0.416000
18,18.105,2.104,27.280,0.416800
19,19.105,2.617,28.420,0.417600
20,20.105,3.130,29.560,0.418400
21,21.105,0.000,30.700,0.419200
22,22.105,0.513,20.840,0.420000
23,23.105,1.026,21.980,0.420800
24,24.105,1.539,23.120,0.421600
17,17.105,1.552,27.260,0.422400
18,18.105,2.065,28.400,0.423200
19,19.105,2.578,29.540,0.424000
20,20.105,3.091,30.680,0.424800
21,21.105,0.104,30.000,0.425600
22,22.105,0.617,20.140,0.426400
23,23.105,1.130,21.280,0.427200
24,24.105,1.500,22.420,0.428000
17,17.105,1.513,26.560,0.428800
18,18.105,2.026,27.700,0.429600
19,19.105,2.539,28.840,0.430400
20,20.105,3.052,29.980,0.431200
21,21.105,0.065,31.120,0.432000
22,22.105,0.578,21.260,0.432800
23,23.105,1.091,22.400,0.433600
24,24.105,1.604,23.540,0.434400
17,17.105,1.617,27.680,0.435200
18,18.105,2.130,27.000,0.436000
19,19.105,2.500,28.140,0.436800
20,20.105,3.013,29.280,0.437600
21,21.105,0.026,30.420,0.438400
22,22.105,0.539,20.560,0.439200
23,23.105,1.052,21.700,0.440000
24,24.105,1.565,22.840,0.440800
17,17.105,1.578,26.980,0.441600
18,18.105,2.091,28.120,0.442400
19,19.105,2.604,29.260,0.443200
20,20.105,3.117,30.400,0.444000
21,21.105,0.130,31.540,0.444800
22,22.105,0.500,21.680,0.445600
23,23.105,1.013,21.000,0.446400
24,24.105,1.526,22.140,0.447200
17,17.105,1.539,26.280,0.448000
18,18.105,2.052,27.420,0.448800
19,19.105,2.565,28.560,0.449600
20,20.105,3.078,29.700,0.450400
21,21.105,0.091,30.840,0.451200
22,22.105,0.604,20.980,0.452000
23,23.105,1.117,22.120,0.452800
24,24.105,1.630,23.260,0.453600
17,17.105,1.500,27.400,0.454400
18,18.105,2.013,28.540,0.455200
19,19.105,2.526,29.680,0.456000
20,20.105,3.039,29.000,0.456800
21,21.105,0.052,30.140,0.457600
22,22.105,0.565,20.280,0.458400
23,23.105,1.078,21.420,0.459200
24,24.105,1.591,22.560,0.460000
1,1.126,0.500,21.000,0.460800
2,2.126,1.013,22.140,0.461600
3,3.126,1.526,23.280,0.462400
4,4.126,2.039,24.420,0.463200
5,5.126,2.552,25.560,0.464000
6,6.126,3.065,26.700,0.464800
7,7.126,0.078,27.840,0.465600
8,8.126,0.591,28.980,0.466400
1,1.126,0.604,22.120,0.467200
2,2.126,1.117,23.260,0.468000
3,3.126,1.630,24.400,0.468800
4,4.126,2.000,25.540,0.469600
5,5.126,2.513,26.680,0.470400
6,6.126,3.026,26.000,0.471200
7,7.126,0.039,27.140,0.472000
8,8.126,0.552,28.280,0.472800
1,1.126,0.565,21.420,0.473600
2,2.126,1.078,22.560,0.474400
3,3.126,1.591,23.700,0.475200
4,4.126,2.104,24.840,0.476000
5,5.126,2.617,25.980,0.476800
6,6.126,3.130,27.120,0.477600
7,7.126,0.000,28.260,0.478400
8,8.126,0.513,29.400,0.479200
1,1.126,0.526,22.540,0.480000
2,2.126,1.039,23.680,0.480800
3,3.126,1.552,23.000,0.481600
4,4.126,2.065,24.140,0.482400
5,5.126,2.578,25.280,0.483200
6,6.126,3.091,26.420,0.484000
7,7.126,0.104,27.560,0.484800
8,8.126,0.617,28.700,0.485600
1,1.126,0.630,21.840,0.486400
2,2.126,1.000,22.980,0.487200
3,3.126,1.513,24.120,0.488000
4,4.126,2.026,25.260,0.488800
5,5.126,2.539,26.400,0.489600
6,6.126,3.052,27.540,0.490400
7,7.126,0.065,28.680,0.491200
8,8.126,0.578,28.000,0.492000
1,1.126,0.591,21.140,0.492800
2,2.126,1.104,22.280,0.493600
3,3.126,1.617,23.420,0.494400
4,4.126,2.130,24.560,0.495200
5,5.126,2.500,25.700,0.496000
6,6.126,3.013,26.840,0.496800
7,7.126,0.026,27.980,0.497600
8,8.126,0.539,29.120,0.498400
1,1.126,0.552,22.260,0.499200
2,2.126,1.065,23.400,0.500000
3,3.126,1.578,24.540,0.500800
4,4.126,2.091,25.680,0.501600
5,5.126,2.604,25.000,0.502400
6,6.126,3.117,26.140,0.503200
7,7.126,0.130,27.280,0.504000
8,8.126,0.500,28.420,0.504800
1,1.126,0.513,21.560,0.505600
2,2.126,1.026,22.700,0.506400
3,3.126,1.539,23.840,0.507200
4,4.126,2.052,24.980,0.508000
5,5.126,2.565,26.120,0.508800
6,6.126,3.078,27.260,0.509600
7,7.126,0.091,28.400,0.510400
8,8.126,0.604,29.540,0.511200
1,1.126,0.617,22.680,0.512000
2,2.126,1.130,22.000,0.512800
3,3.126,1.500,23.140,0.513600
4,4.126,2.013,24.280,0.514400
5,5.126,2.526,25.420,0.515200
6,6.126,3.039,26.560,0.516000
7,7.126,0.052,27.700,0.516800
8,8.126,0.565,28.840,0.517600
1,1.126,0.578,21.980,0.518400
2,2.126,1.091,23.120,0.519200
3,3.126,1.604,24.260,0.520000
4,4.126,2.117,25.400,0.520800
5,5.126,2.630,26.540,0.521600
6,6.126,3.000,27.680,0.522400
7,7.126,0.013,27.000,0.523200
8,8.126,0.526,28.140,0.524000
1,1.126,0.539,21.280,0.524800
2,2.126,1.052,22.420,0.525600
3,3.126,1.565,23.560,0.526400
4,4.126,2.078,24.700,0.527200
5,5.126,2.591,25.840,0.528000
6,6.126,3.104,26.980,0.528800
7,7.126,0.117,28.120,0.529600
8,8.126,0.630,29.260,0.530400
1,1.126,0.500,22.400,0.531200
2,2.126,1.013,23.540,0.532000
3,3.126,1.526,24.680,0.532800
4,4.126,2.039,24.000,0.533600
5,5.126,2.552,25.140,0.534400
6,6.126,3.065,26.280,0.535200
7,7.126,0.078,27.420,0.536000
8,8.126,0.591,28.560,0.536800
9,9.147,1.000,29.000,0.537600
10,10.147,1.513,30.140,0.538400
11,11.147,2.026,20.280,0.539200
12,12.147,2.539,21.420,0.540000
13,13.147,3.052,22.560,0.540800
14,14.147,0.065,23.700,0.541600
15,15.147,0.578,24.840,0.542400
16,16.147,1.091,25.980,0.543200
9,9.147,1.104,30.120,0.544000
10,10.147,1.617,31.260,0.544800
11,11.147,2.130,21.400,0.545600
12,12.147,2.500,22.540,0.546400
13,13.147,3.013,23.680,0.547200
14,14.147,0.026,23.000,0.548000
15,15.147,0.539,24.140,0.548800
16,16.147,1.052,25.280,0.549600
9,9.147,1.065,29.420,0.550400
10,10.147,1.578,30.560,0.551200
11,11.147,2.091,20.700,0.552000
12,12.147,2.604,21.840,0.552800
13,13.147,3.117,22.980,0.553600
14,14.147,0.130,24.120,0.554400
15,15.147,0.500,25.260,0.555200
16,16.147,1.013,26.400,0.556000
9,9.147,1.026,30.540,0.556800
10,10.147,1.539,31.680,0.557600
11,11.147,2.052,20.000,0.558400
12,12.147,2.565,21.140,0.559200
13,13.147,3.078,22.280,0.560000
14,14.147,0.091,23.420,0.560800
15,15.147,0.604,24.560,0.561600
16,16.147,1.117,25.700,0.562400
9,9.147,1.130,29.840,0.563200
10,10.147,1.500,30.980,0.564000
11,11.147,2.013,21.120,0.564800
12,12.147,2.526,22.260,0.565600
13,13.147,3.039,23.400,0.566400
14,14.147,0.052,24.540,0.567200
15,15.147,0.565,25.680,0.568000
16,16.147,1.078,25.000,0.568800
9,9.147,1.091,29.140,0.569600
10,10.147,1.604,30.280,0.570400
11,11.147,2.117,20.420,0.571200
12,12.147,2.630,21.560,0.572000
13,13.147,3.000,22.700,0.572800
14,14.147,0.013,23.840,0.573600
15,15.147,0.526,24.980,0.574400
16,16.147,1.039,26.120,0.575200
9,9.147,1.052,30.260,0.576000
10,10.147,1.565,31.400,0.576800
11,11.147,2.078,21.540,0.577600
12,12.147,2.591,22.680,0.578400
13,13.147,3.104,22.000,0.579200
14,14.147,0.117,23.140,0.580000
15,15.147,0.630,24.280,0.580800
16,16.147,1.000,25.420,0.581600
9,9.147,1.013,29.560,0.582400
10,10.147,1.526,30.700,0.583200
11,11.147,2.039,20.840,0.584000
